,Close,trend_aroon_up,trend_aroon_down,aroon_signal,aroon_position
2019-09-06 03:00:00+01:00,0.2554999887943268,12.0,76.0,0,0
2019-09-06 04:00:00+01:00,0.2563999891281128,8.0,72.0,0,0
2019-09-06 05:00:00+01:00,0.2581000030040741,4.0,68.0,0,0
2019-09-06 06:00:00+01:00,0.2574999928474426,4.0,64.0,0,0
2019-09-06 07:00:00+01:00,0.25760000944137573,4.0,60.0,0,0
2019-09-06 08:00:00+01:00,0.25619998574256897,4.0,56.00000000000001,0,0
2019-09-06 09:00:00+01:00,0.25679999589920044,84.0,52.0,0,0
2019-09-06 10:00:00+01:00,0.2572000026702881,80.0,48.0,0,0
2019-09-06 11:00:00+01:00,0.25760000944137573,76.0,44.0,0,0
2019-09-06 12:00:00+01:00,0.25870001316070557,100.0,40.0,0,0
2019-09-06 13:00:00+01:00,0.25769999623298645,96.0,36.0,0,0
2019-09-06 14:00:00+01:00,0.257999986410141,92.0,32.0,0,0
2019-09-06 15:00:00+01:00,0.258899986743927,100.0,28.000000000000004,1,1
2019-09-06 16:00:00+01:00,0.258899986743927,96.0,24.0,0,1
2019-09-06 17:00:00+01:00,0.257999986410141,92.0,20.0,0,1
2019-09-06 18:00:00+01:00,0.25360000133514404,88.0,100.0,0,1
2019-09-06 19:00:00+01:00,0.2524999976158142,84.0,100.0,0,1
2019-09-06 20:00:00+01:00,0.25220000743865967,80.0,100.0,0,1
2019-09-06 21:00:00+01:00,0.251800000667572,76.0,100.0,0,1
2019-09-06 22:00:00+01:00,0.2515000104904175,72.0,100.0,0,1
2019-09-06 23:00:00+01:00,0.251800000667572,68.0,96.0,0,1
2019-09-07 00:00:00+01:00,0.251800000667572,64.0,92.0,0,1
2019-09-07 01:00:00+01:00,0.25099998712539673,60.0,100.0,0,1
2019-09-07 02:00:00+01:00,0.2515999972820282,56.00000000000001,96.0,0,1
2019-09-07 03:00:00+01:00,0.251800000667572,52.0,92.0,0,1
2019-09-07 04:00:00+01:00,0.25119999051094055,48.0,88.0,0,1
2019-09-07 05:00:00+01:00,0.25200000405311584,44.0,84.0,0,1
2019-09-07 06:00:00+01:00,0.2515999972820282,40.0,80.0,0,1
2019-09-07 07:00:00+01:00,0.25119999051094055,36.0,76.0,0,1
2019-09-07 08:00:00+01:00,0.2513999938964844,32.0,72.0,0,1
2019-09-07 09:00:00+01:00,0.25119999051094055,28.000000000000004,68.0,0,1
2019-09-07 10:00:00+01:00,0.2515000104904175,24.0,64.0,0,1
2019-09-07 11:00:00+01:00,0.2513999938964844,20.0,60.0,0,1
2019-09-07 12:00:00+01:00,0.25290000438690186,16.0,56.00000000000001,0,1
2019-09-07 13:00:00+01:00,0.2531000077724457,12.0,52.0,0,1
2019-09-07 14:00:00+01:00,0.25679999589920044,8.0,48.0,0,1
2019-09-07 15:00:00+01:00,0.2590000033378601,100.0,44.0,0,1
2019-09-07 16:00:00+01:00,0.2599000036716461,100.0,40.0,0,1
2019-09-07 17:00:00+01:00,0.2603999972343445,100.0,36.0,0,1
2019-09-07 18:00:00+01:00,0.26109999418258667,100.0,32.0,0,1
2019-09-07 19:00:00+01:00,0.2621000111103058,100.0,28.000000000000004,0,1
2019-09-07 20:00:00+01:00,0.26170000433921814,96.0,24.0,0,1
2019-09-07 21:00:00+01:00,0.26100000739097595,92.0,20.0,0,1
2019-09-07 22:00:00+01:00,0.2615000009536743,88.0,16.0,0,1
2019-09-07 23:00:00+01:00,0.2615000009536743,84.0,12.0,0,1
2019-09-08 00:00:00+01:00,0.2605000138282776,80.0,8.0,0,1
2019-09-08 01:00:00+01:00,0.2614000141620636,76.0,4.0,0,1
2019-09-08 02:00:00+01:00,0.26100000739097595,72.0,12.0,0,1
2019-09-08 03:00:00+01:00,0.260699987411499,68.0,8.0,0,1
2019-09-08 04:00:00+01:00,0.2648000121116638,100.0,4.0,0,1
2019-09-08 05:00:00+01:00,0.26510000228881836,100.0,12.0,0,1
2019-09-08 06:00:00+01:00,0.2639000117778778,96.0,8.0,0,1
2019-09-08 07:00:00+01:00,0.26350000500679016,92.0,4.0,0,1
2019-09-08 08:00:00+01:00,0.2630999982357025,88.0,8.0,0,1
2019-09-08 09:00:00+01:00,0.26159998774528503,84.0,4.0,0,1
2019-09-08 10:00:00+01:00,0.26190000772476196,80.0,8.0,0,1
2019-09-08 11:00:00+01:00,0.26350000500679016,76.0,4.0,0,1
2019-09-08 12:00:00+01:00,0.259799987077713,72.0,4.0,0,1
2019-09-08 13:00:00+01:00,0.2596000134944916,68.0,4.0,0,1
2019-09-08 14:00:00+01:00,0.25859999656677246,64.0,4.0,0,1
2019-09-08 15:00:00+01:00,0.2635999917984009,60.0,96.0,0,1
2019-09-08 16:00:00+01:00,0.26409998536109924,56.00000000000001,92.0,0,1
2019-09-08 17:00:00+01:00,0.2628999948501587,52.0,88.0,0,1
2019-09-08 18:00:00+01:00,0.26260000467300415,48.0,84.0,0,1
2019-09-08 19:00:00+01:00,0.2621999979019165,44.0,80.0,0,1
2019-09-08 20:00:00+01:00,0.260699987411499,40.0,76.0,0,1
2019-09-08 21:00:00+01:00,0.25949999690055847,36.0,72.0,0,1
2019-09-08 22:00:00+01:00,0.2612000107765198,32.0,68.0,0,1
2019-09-08 23:00:00+01:00,0.2628999948501587,28.000000000000004,64.0,0,1
2019-09-09 00:00:00+01:00,0.26269999146461487,24.0,60.0,0,1
2019-09-09 01:00:00+01:00,0.2624000012874603,20.0,56.00000000000001,0,1
2019-09-09 02:00:00+01:00,0.26159998774528503,16.0,52.0,0,1
2019-09-09 03:00:00+01:00,0.26019999384880066,12.0,48.0,0,1
2019-09-09 04:00:00+01:00,0.25999999046325684,8.0,44.0,0,1
2019-09-09 05:00:00+01:00,0.2596000134944916,4.0,40.0,0,1
2019-09-09 06:00:00+01:00,0.25859999656677246,44.0,36.0,0,1
2019-09-09 07:00:00+01:00,0.2583000063896179,40.0,100.0,0,1
2019-09-09 08:00:00+01:00,0.2574000060558319,36.0,100.0,0,1
2019-09-09 09:00:00+01:00,0.25859999656677246,32.0,96.0,0,1
2019-09-09 10:00:00+01:00,0.2621999979019165,28.000000000000004,92.0,-1,0
2019-09-09 11:00:00+01:00,0.26190000772476196,24.0,88.0,0,0
2019-09-09 12:00:00+01:00,0.26249998807907104,20.0,84.0,0,0
2019-09-09 13:00:00+01:00,0.26089999079704285,16.0,80.0,0,0
2019-09-09 14:00:00+01:00,0.2614000141620636,12.0,76.0,0,0
2019-09-09 15:00:00+01:00,0.26170000433921814,8.0,72.0,0,0
2019-09-09 16:00:00+01:00,0.26100000739097595,4.0,68.0,0,0
2019-09-09 17:00:00+01:00,0.2590999901294708,4.0,64.0,0,0
2019-09-09 18:00:00+01:00,0.2590000033378601,24.0,60.0,0,0
2019-09-09 19:00:00+01:00,0.2590999901294708,20.0,56.00000000000001,0,0
2019-09-09 20:00:00+01:00,0.258899986743927,16.0,52.0,0,0
2019-09-09 21:00:00+01:00,0.257999986410141,12.0,48.0,0,0
2019-09-09 22:00:00+01:00,0.25850000977516174,8.0,44.0,0,0
2019-09-09 23:00:00+01:00,0.25920000672340393,4.0,40.0,0,0
2019-09-10 00:00:00+01:00,0.2587999999523163,4.0,36.0,0,0
2019-09-10 01:00:00+01:00,0.25949999690055847,48.0,32.0,0,0
2019-09-10 02:00:00+01:00,0.2603999972343445,44.0,28.000000000000004,0,0
2019-09-10 03:00:00+01:00,0.2612999975681305,40.0,24.0,0,0
2019-09-10 04:00:00+01:00,0.2614000141620636,36.0,20.0,0,0
2019-09-10 05:00:00+01:00,0.26190000772476196,32.0,16.0,0,0
2019-09-10 06:00:00+01:00,0.26109999418258667,28.000000000000004,12.0,0,0
2019-09-10 07:00:00+01:00,0.2614000141620636,24.0,8.0,0,0
2019-09-10 08:00:00+01:00,0.26179999113082886,20.0,4.0,0,0
2019-09-10 09:00:00+01:00,0.26089999079704285,16.0,52.0,0,0
2019-09-10 10:00:00+01:00,0.259799987077713,12.0,48.0,0,0
2019-09-10 11:00:00+01:00,0.26080000400543213,8.0,44.0,0,0
2019-09-10 12:00:00+01:00,0.26109999418258667,4.0,40.0,0,0
2019-09-10 13:00:00+01:00,0.26249998807907104,100.0,36.0,0,0
2019-09-10 14:00:00+01:00,0.26100000739097595,96.0,32.0,0,0
2019-09-10 15:00:00+01:00,0.25999999046325684,92.0,28.000000000000004,1,1
2019-09-10 16:00:00+01:00,0.25929999351501465,88.0,24.0,0,1
2019-09-10 17:00:00+01:00,0.25920000672340393,84.0,20.0,0,1
2019-09-10 18:00:00+01:00,0.25870001316070557,80.0,16.0,0,1
2019-09-10 19:00:00+01:00,0.25859999656677246,76.0,12.0,0,1
2019-09-10 20:00:00+01:00,0.25609999895095825,72.0,100.0,0,1
2019-09-10 21:00:00+01:00,0.2556999921798706,68.0,100.0,0,1
2019-09-10 22:00:00+01:00,0.25780001282691956,64.0,96.0,0,1
2019-09-10 23:00:00+01:00,0.25760000944137573,60.0,92.0,0,1
2019-09-11 00:00:00+01:00,0.25859999656677246,56.00000000000001,88.0,0,1
2019-09-11 01:00:00+01:00,0.25850000977516174,52.0,84.0,0,1
2019-09-11 02:00:00+01:00,0.257099986076355,48.0,80.0,0,1
2019-09-11 03:00:00+01:00,0.25760000944137573,44.0,76.0,0,1
2019-09-11 04:00:00+01:00,0.257999986410141,40.0,72.0,0,1
2019-09-11 05:00:00+01:00,0.2572999894618988,36.0,68.0,0,1
2019-09-11 06:00:00+01:00,0.25600001215934753,32.0,64.0,0,1
2019-09-11 07:00:00+01:00,0.25600001215934753,28.000000000000004,60.0,0,1
2019-09-11 08:00:00+01:00,0.25589999556541443,24.0,56.00000000000001,0,1
2019-09-11 09:00:00+01:00,0.25429999828338623,20.0,100.0,-1,0
2019-09-11 10:00:00+01:00,0.25380000472068787,16.0,100.0,0,0
2019-09-11 11:00:00+01:00,0.2549999952316284,12.0,96.0,0,0
2019-09-11 12:00:00+01:00,0.25440001487731934,8.0,92.0,0,0
2019-09-11 13:00:00+01:00,0.25440001487731934,4.0,88.0,0,0
2019-09-11 14:00:00+01:00,0.25459998846054077,4.0,84.0,0,0
2019-09-11 15:00:00+01:00,0.2529999911785126,4.0,100.0,0,0
2019-09-11 16:00:00+01:00,0.2526000142097473,4.0,100.0,0,0
2019-09-11 17:00:00+01:00,0.2531999945640564,4.0,96.0,0,0
2019-09-11 18:00:00+01:00,0.2529999911785126,4.0,92.0,0,0
2019-09-11 19:00:00+01:00,0.25290000438690186,4.0,88.0,0,0
2019-09-11 20:00:00+01:00,0.25270000100135803,20.0,84.0,0,0
2019-09-11 21:00:00+01:00,0.25270000100135803,16.0,80.0,0,0
2019-09-11 22:00:00+01:00,0.2540999948978424,12.0,76.0,0,0
2019-09-11 23:00:00+01:00,0.2549999952316284,8.0,72.0,0,0
2019-09-12 00:00:00+01:00,0.25540000200271606,4.0,68.0,0,0
2019-09-12 01:00:00+01:00,0.25529998540878296,4.0,64.0,0,0
2019-09-12 02:00:00+01:00,0.2549000084400177,12.0,60.0,0,0
2019-09-12 03:00:00+01:00,0.2547000050544739,8.0,56.00000000000001,0,0
2019-09-12 04:00:00+01:00,0.2533000111579895,4.0,52.0,0,0
2019-09-12 05:00:00+01:00,0.2524999976158142,4.0,100.0,0,0
2019-09-12 06:00:00+01:00,0.2524000108242035,4.0,100.0,0,0
2019-09-12 07:00:00+01:00,0.2515000104904175,4.0,100.0,0,0
2019-09-12 08:00:00+01:00,0.25119999051094055,4.0,100.0,0,0
2019-09-12 09:00:00+01:00,0.2524000108242035,64.0,96.0,0,0
2019-09-12 10:00:00+01:00,0.25279998779296875,60.0,92.0,0,0
2019-09-12 11:00:00+01:00,0.2540000081062317,56.00000000000001,88.0,0,0
2019-09-12 12:00:00+01:00,0.25360000133514404,52.0,84.0,0,0
2019-09-12 13:00:00+01:00,0.2540999948978424,48.0,80.0,0,0
2019-09-12 14:00:00+01:00,0.2563999891281128,100.0,76.0,0,0
2019-09-12 15:00:00+01:00,0.2563999891281128,96.0,72.0,0,0
2019-09-12 16:00:00+01:00,0.25450000166893005,92.0,68.0,0,0
2019-09-12 17:00:00+01:00,0.2526000142097473,88.0,64.0,0,0
2019-09-12 18:00:00+01:00,0.25270000100135803,84.0,60.0,0,0
2019-09-12 19:00:00+01:00,0.2529999911785126,80.0,56.00000000000001,0,0
2019-09-12 20:00:00+01:00,0.2524999976158142,76.0,52.0,0,0
2019-09-12 21:00:00+01:00,0.2529999911785126,72.0,48.0,0,0
2019-09-12 22:00:00+01:00,0.2549999952316284,68.0,44.0,0,0
2019-09-12 23:00:00+01:00,0.2551000118255615,64.0,40.0,0,0
2019-09-13 00:00:00+01:00,0.25429999828338623,60.0,36.0,0,0
2019-09-13 01:00:00+01:00,0.2547999918460846,56.00000000000001,32.0,0,0
2019-09-13 02:00:00+01:00,0.2540999948978424,52.0,28.000000000000004,0,0
2019-09-13 03:00:00+01:00,0.25459998846054077,48.0,24.0,0,0
2019-09-13 04:00:00+01:00,0.25529998540878296,44.0,20.0,0,0
2019-09-13 05:00:00+01:00,0.25529998540878296,40.0,16.0,0,0
2019-09-13 06:00:00+01:00,0.25459998846054077,36.0,12.0,0,0
2019-09-13 07:00:00+01:00,0.25440001487731934,32.0,8.0,0,0
2019-09-13 08:00:00+01:00,0.25450000166893005,28.000000000000004,4.0,0,0
2019-09-13 09:00:00+01:00,0.2533999979496002,24.0,4.0,0,0
2019-09-13 10:00:00+01:00,0.2531000077724457,20.0,44.0,0,0
2019-09-13 11:00:00+01:00,0.2531999945640564,16.0,40.0,0,0
2019-09-13 12:00:00+01:00,0.2540999948978424,12.0,36.0,0,0
2019-09-13 13:00:00+01:00,0.2542000114917755,8.0,32.0,0,0
2019-09-13 14:00:00+01:00,0.25429999828338623,4.0,28.000000000000004,0,0
2019-09-13 15:00:00+01:00,0.25369998812675476,4.0,24.0,0,0
2019-09-13 16:00:00+01:00,0.2551000118255615,52.0,20.0,0,0
2019-09-13 17:00:00+01:00,0.2563999891281128,100.0,16.0,1,1
2019-09-13 18:00:00+01:00,0.2551000118255615,96.0,12.0,0,1
2019-09-13 19:00:00+01:00,0.25529998540878296,92.0,8.0,0,1
2019-09-13 20:00:00+01:00,0.2540999948978424,88.0,4.0,0,1
2019-09-13 21:00:00+01:00,0.2547999918460846,84.0,4.0,0,1
2019-09-13 22:00:00+01:00,0.2547000050544739,80.0,52.0,0,1
2019-09-13 23:00:00+01:00,0.25529998540878296,76.0,48.0,0,1
2019-09-14 00:00:00+01:00,0.25600001215934753,72.0,44.0,0,1
2019-09-14 01:00:00+01:00,0.25529998540878296,68.0,40.0,0,1
2019-09-14 02:00:00+01:00,0.2551000118255615,64.0,36.0,0,1
2019-09-14 03:00:00+01:00,0.2551000118255615,60.0,32.0,0,1
2019-09-14 04:00:00+01:00,0.2551000118255615,56.00000000000001,28.000000000000004,0,1
2019-09-14 05:00:00+01:00,0.2549000084400177,52.0,24.0,0,1
2019-09-14 06:00:00+01:00,0.2549999952316284,48.0,20.0,0,1
2019-09-14 07:00:00+01:00,0.2547999918460846,44.0,16.0,0,1
2019-09-14 08:00:00+01:00,0.2549999952316284,40.0,12.0,0,1
2019-09-14 09:00:00+01:00,0.2556000053882599,36.0,8.0,0,1
2019-09-14 10:00:00+01:00,0.25529998540878296,32.0,4.0,0,1
2019-09-14 11:00:00+01:00,0.2551000118255615,28.000000000000004,4.0,0,1
2019-09-14 12:00:00+01:00,0.2565999925136566,100.0,16.0,0,1
2019-09-14 13:00:00+01:00,0.258899986743927,100.0,12.0,0,1
2019-09-14 14:00:00+01:00,0.2632000148296356,100.0,8.0,0,1
2019-09-14 15:00:00+01:00,0.2639000117778778,100.0,4.0,0,1
2019-09-14 16:00:00+01:00,0.2639000117778778,96.0,20.0,0,1
2019-09-14 17:00:00+01:00,0.26460000872612,100.0,16.0,0,1
2019-09-14 18:00:00+01:00,0.2630999982357025,96.0,12.0,0,1
2019-09-14 19:00:00+01:00,0.26339998841285706,92.0,8.0,0,1
2019-09-14 20:00:00+01:00,0.2644999921321869,88.0,4.0,0,1
2019-09-14 21:00:00+01:00,0.2646999955177307,100.0,8.0,0,1
2019-09-14 22:00:00+01:00,0.2637999951839447,96.0,4.0,0,1
2019-09-14 23:00:00+01:00,0.2630999982357025,92.0,36.0,0,1
2019-09-15 00:00:00+01:00,0.2621999979019165,88.0,32.0,0,1
2019-09-15 01:00:00+01:00,0.2628999948501587,84.0,28.000000000000004,0,1
2019-09-15 02:00:00+01:00,0.2624000012874603,80.0,24.0,0,1
2019-09-15 03:00:00+01:00,0.2628999948501587,76.0,20.0,0,1
2019-09-15 04:00:00+01:00,0.2624000012874603,72.0,16.0,0,1
2019-09-15 05:00:00+01:00,0.262800008058548,68.0,12.0,0,1
2019-09-15 06:00:00+01:00,0.2630999982357025,64.0,8.0,0,1
2019-09-15 07:00:00+01:00,0.2637999951839447,60.0,4.0,0,1
2019-09-15 08:00:00+01:00,0.26339998841285706,56.00000000000001,4.0,0,1
2019-09-15 09:00:00+01:00,0.2621999979019165,52.0,12.0,0,1
2019-09-15 10:00:00+01:00,0.26260000467300415,48.0,8.0,0,1
2019-09-15 11:00:00+01:00,0.26409998536109924,44.0,4.0,0,1
2019-09-15 12:00:00+01:00,0.26350000500679016,40.0,4.0,0,1
2019-09-15 13:00:00+01:00,0.26420000195503235,36.0,4.0,0,1
2019-09-15 14:00:00+01:00,0.2619999945163727,32.0,100.0,0,1
2019-09-15 15:00:00+01:00,0.26109999418258667,28.000000000000004,100.0,-1,0
2019-09-15 16:00:00+01:00,0.26109999418258667,24.0,96.0,0,0
2019-09-15 17:00:00+01:00,0.2596000134944916,20.0,100.0,0,0
2019-09-15 18:00:00+01:00,0.2596000134944916,16.0,96.0,0,0
2019-09-15 19:00:00+01:00,0.259799987077713,12.0,92.0,0,0
2019-09-15 20:00:00+01:00,0.26030001044273376,8.0,88.0,0,0
2019-09-15 21:00:00+01:00,0.259799987077713,4.0,84.0,0,0
2019-09-15 22:00:00+01:00,0.260699987411499,64.0,80.0,0,0
2019-09-15 23:00:00+01:00,0.26010000705718994,60.0,76.0,0,0
2019-09-16 00:00:00+01:00,0.26080000400543213,56.00000000000001,72.0,0,0
2019-09-16 01:00:00+01:00,0.26330000162124634,52.0,68.0,0,0
2019-09-16 02:00:00+01:00,0.2630000114440918,48.0,64.0,0,0
2019-09-16 03:00:00+01:00,0.2628999948501587,44.0,60.0,0,0
2019-09-16 04:00:00+01:00,0.2621000111103058,40.0,56.00000000000001,0,0
2019-09-16 05:00:00+01:00,0.26269999146461487,36.0,52.0,0,0
2019-09-16 06:00:00+01:00,0.2630000114440918,32.0,48.0,0,0
2019-09-16 07:00:00+01:00,0.2621999979019165,28.000000000000004,44.0,0,0
