,Close,macd_signal,rsi_signal,aroon_signal
0,0.2590999901294708,0,0.0,0.0
1,0.2583999931812286,-1,0.0,0.0
2,0.2578000128269195,0,0.0,0.0
3,0.2585000097751617,0,0.0,0.0
4,0.2581000030040741,0,0.0,0.0
5,0.2581000030040741,0,0.0,0.0
6,0.2585000097751617,0,0.0,0.0
7,0.2581999897956848,0,0.0,0.0
8,0.2567000091075897,0,0.0,0.0
9,0.2563999891281128,0,0.0,0.0
10,0.2558000087738037,0,0.0,0.0
11,0.2551000118255615,0,0.0,0.0
12,0.2556999921798706,0,0.0,0.0
13,0.2549000084400177,0,0.0,0.0
14,0.2549999952316284,0,0.0,0.0
15,0.2560999989509582,0,0.0,0.0
16,0.2542000114917755,0,0.0,0.0
17,0.2542000114917755,0,0.0,0.0
18,0.2551999986171722,0,0.0,0.0
19,0.2558999955654144,0,0.0,0.0
20,0.2563999891281128,1,0.0,0.0
21,0.2567999958992004,0,0.0,0.0
22,0.2572999894618988,0,0.0,0.0
23,0.2569000124931335,0,1.0,0.0
24,0.2558000087738037,0,1.0,0.0
25,0.2554999887943268,0,1.0,0.0
26,0.2558000087738037,0,1.0,0.0
27,0.2554999887943268,0,1.0,0.0
28,0.2554999887943268,0,1.0,0.0
29,0.2552999854087829,0,1.0,0.0
30,0.2549999952316284,0,1.0,0.0
31,0.2542999982833862,-1,1.0,0.0
32,0.2544000148773193,0,1.0,0.0
33,0.2549999952316284,0,1.0,0.0
34,0.2545999884605407,0,1.0,0.0
35,0.2556999921798706,1,1.0,0.0
36,0.2549999952316284,0,1.0,0.0
37,0.257999986410141,0,1.0,0.0
38,0.2576000094413757,0,1.0,0.0
39,0.2569999992847442,0,1.0,0.0
40,0.2578000128269195,0,1.0,0.0
41,0.2587000131607055,0,1.0,0.0
42,0.260699987411499,0,1.0,0.0
43,0.2608999907970428,0,1.0,0.0
44,0.2628999948501587,0,1.0,0.0
45,0.2630999982357025,0,1.0,0.0
46,0.2624000012874603,0,1.0,0.0
47,0.261599987745285,0,0.0,0.0
48,0.2608000040054321,0,0.0,0.0
49,0.2606000006198883,0,0.0,0.0
50,0.2608000040054321,0,0.0,0.0
51,0.2615000009536743,0,0.0,0.0
52,0.2614000141620636,0,0.0,0.0
53,0.2612999975681305,0,0.0,0.0
54,0.2610000073909759,-1,0.0,0.0
55,0.260699987411499,0,0.0,0.0
56,0.2603999972343445,0,0.0,0.0
57,0.258899986743927,0,0.0,0.0
58,0.2601000070571899,0,0.0,0.0
59,0.2601000070571899,0,0.0,0.0
60,0.2621000111103058,0,0.0,0.0
61,0.2646999955177307,1,0.0,0.0
62,0.2635000050067901,0,0.0,0.0
63,0.2637999951839447,0,0.0,0.0
64,0.2630000114440918,0,0.0,0.0
65,0.2619999945163727,0,0.0,0.0
66,0.2619999945163727,-1,0.0,0.0
67,0.2624000012874603,0,0.0,0.0
68,0.263399988412857,0,0.0,0.0
69,0.2640999853610992,1,0.0,0.0
70,0.26460000872612,0,0.0,0.0
71,0.2632000148296356,0,0.0,0.0
72,0.2626999914646148,-1,0.0,0.0
73,0.2619000077247619,0,0.0,0.0
74,0.261599987745285,0,0.0,0.0
75,0.2623000144958496,0,0.0,0.0
76,0.2608999907970428,0,0.0,0.0
77,0.260699987411499,0,0.0,0.0
78,0.2606000006198883,0,0.0,0.0
79,0.2605000138282776,0,0.0,0.0
80,0.258899986743927,0,0.0,0.0
81,0.2597000002861023,0,0.0,0.0
82,0.2596000134944916,0,0.0,0.0
83,0.2592999935150146,0,0.0,0.0
84,0.2585000097751617,0,0.0,0.0
85,0.2587999999523163,0,0.0,0.0
86,0.2581999897956848,0,0.0,0.0
87,0.2585999965667724,0,0.0,0.0
88,0.2601999938488006,0,0.0,0.0
89,0.2601999938488006,0,0.0,0.0
90,0.2594999969005584,0,0.0,0.0
91,0.2608000040054321,1,0.0,0.0
92,0.2603999972343445,0,0.0,0.0
93,0.261599987745285,0,0.0,0.0
94,0.258899986743927,0,0.0,0.0
95,0.258899986743927,0,0.0,0.0
96,0.2583999931812286,-1,0.0,0.0
97,0.2583999931812286,0,0.0,0.0
98,0.2585000097751617,0,0.0,0.0
