,0
301,98675.45353959045
302,99219.98637329684
303,98714.36612921418
304,98213.87299019303
305,98290.8631085523
306,97828.86502871082
307,98098.36486477978
308,98059.86980560014
309,98290.86310855228
310,98560.37441855842
311,98290.86310855228
312,98213.87299019302
313,98213.87299019302
314,98213.87299019302
315,98136.87139789657
316,98175.36645707622
317,98098.36486477978
318,98175.3664570762
319,98406.37123396553
320,98290.86310855228
321,98213.872990193
322,98791.36772151059
323,97905.86662100724
324,99531.96935481067
325,99796.68087029444
326,99796.68087029444
327,100061.3923857782
328,99494.14698398457
329,99607.59155631337
330,100023.5700149521
331,100099.20348652956
332,99758.85849946833
333,99494.14698398458
334,99153.80199692334
335,99418.51351240711
336,99229.43546850081
337,99418.51351240711
338,99229.43546850081
339,99380.70241165574
340,99494.14698398457
341,99758.85849946833
342,99607.59155631339
343,99153.80199692334
344,99305.06894007826
345,99872.30307179716
346,99645.41392713948
347,99910.12544262325
348,99078.16852534587
349,98737.82353828463
350,98737.82353828463
351,98170.58940656576
352,98170.58940656576
353,98246.21160806848
354,98435.3009220495
355,98246.21160806848
356,98586.55659512972
357,98359.66745047203
358,98624.37896595578
359,99569.78045556202
360,99456.3358832332
361,99494.15825405931
362,99191.40545690173
363,99418.46723510743
364,99532.00940286013
365,99229.24532705273
366,99380.62736495641
367,98926.49252989514
368,98585.88858393673
369,98850.8015109433
370,98812.95036214245
371,97677.60763516436
372,97791.13852426718
373,97715.44750531536
374,97639.7564863635
375,97866.82954321904
376,97753.2986541162
377,98018.21158112276
378,97980.36043232193
379,99115.71443794985
380,98850.80151094327
381,98587.3009086675
382,98436.72593064704
383,98399.08779540203
384,98323.80030639177
385,98097.93783936104
386,98173.22532837126
387,98323.80030639177
388,98624.93904391257
389,98361.43844163681
390,100657.66759162862
391,100055.37889806686
392,99829.51643103614
393,100469.45447836313
394,100469.45447836313
395,103518.54729993719
396,102916.25860637543
397,105212.48775636722
398,107998.07997566553
399,110331.94726090238
400,110934.23595446415
401,108186.29308893107
402,109692.00921357541
403,109955.52103437136
404,109466.15796506486
405,108939.15676051333
406,107621.64253061435
407,113719.82817376248
408,116768.92099533654
409,116580.707882071
410,114773.8305828655
411,115376.11927642726
412,114058.61626504845
413,115413.76863019248
414,115903.13169949898
415,114322.11686732424
416,114246.82937831398
417,115451.40676543751
418,115074.98053890644
419,118086.42400671527
420,120533.22813472756
421,120608.51562373778
422,119553.19568929159
423,119327.05088939157
424,118724.00932220179
425,118950.1541221018
426,118309.4161386569
427,117630.99297150045
428,118724.00932220179
429,120005.47405654796
430,118309.41613865689
431,113786.59876846184
432,113258.93880123874
433,113522.76878485028
434,109904.50814916808
435,109414.5445982001
436,109904.50814916806
437,110168.33813277962
438,110922.1428999027
439,112128.23726682582
440,110394.48293267962
441,109678.37458181161
442,108095.38344759875
443,109678.37458181161
444,109942.20456542316
445,110055.2713491014
446,110922.1428999027
447,113824.28395217334
448,113296.61275240665
449,112811.15989563483
450,114342.19324802636
451,111541.52166714826
452,112245.79055449819
453,112590.04018698078
454,112943.7271093591
455,110587.13121092219
456,109365.6587733186
457,109702.1849633629
458,110268.02171744252
459,109880.80348084735
460,109332.49471212836
