Date,Close,bollinger_upper_band,bollinger_lower_band,bollinger_signal,bb_position
2019-10-11,0.2710990011692047,0.27212131051348853,0.24307609172535727,0.0,0
2019-10-12,0.27319100499153137,0.27144196684225647,0.24318143670693787,-1.0,0
2019-10-13,0.2777650058269501,0.2724177784902199,0.2431146256941215,-1.0,0
2019-10-14,0.29652300477027893,0.27686533819775017,0.24479676593204114,-1.0,0
2019-10-15,0.28870201110839844,0.2797483712161442,0.24613983335844075,-1.0,0
2019-10-16,0.28464001417160034,0.28182268563095314,0.2481511208098771,-1.0,0
2019-10-17,0.30231499671936035,0.28592108923587095,0.2498821170291017,-1.0,0
2019-10-18,0.2950049936771393,0.28847766567496075,0.2525689403292774,-1.0,0
2019-10-19,0.2930220067501068,0.2903476153131242,0.2558623920563941,-1.0,0
2019-10-20,0.2941789925098419,0.2923756668155424,0.25765894113133037,-1.0,0
2019-10-21,0.29297900199890137,0.29389839575847704,0.2604776118580429,0.0,0
2019-10-22,0.29160699248313904,0.2951204559230136,0.2630623513436986,0.0,0
2019-10-23,0.2741430103778839,0.2947256283994112,0.2660854799513426,0.0,0
2019-10-24,0.27849099040031433,0.2945481590668963,0.26871854739977846,0.0,0
2019-10-25,0.2981649935245514,0.2954502726255773,0.27228723221431983,-1.0,0
2019-10-26,0.2936989963054657,0.2956574305627998,0.2756794736053292,0.0,0
2019-10-27,0.29809999465942383,0.296856257268918,0.2767221451310988,-1.0,0
2019-10-28,0.2960070073604584,0.2977341257013912,0.2775990761838322,0.0,0
2019-10-29,0.3019559979438782,0.29912787510179406,0.27823822663999676,-1.0,0
2019-10-30,0.2965550124645233,0.2997182576208121,0.2800960453004831,0.0,0
2019-10-31,0.29635798931121826,0.3000103921380309,0.2823298095974656,0.0,0
2019-11-01,0.2926419973373413,0.2999051303541691,0.28438017061590837,0.0,0
2019-11-02,0.2962630093097687,0.30009388332896053,0.2860412179893988,0.0,0
2019-11-03,0.2912609875202179,0.2997929995706634,0.28581590002268986,0.0,0
2019-11-04,0.29993700981140137,0.3004584077626836,0.2862739917009699,0.0,0
2019-11-05,0.3012549877166748,0.30118555821906967,0.28720833859909134,-1.0,0
2019-11-06,0.3100860118865967,0.3022340727201668,0.28693692561471784,-1.0,0
2019-11-07,0.2924309968948364,0.3021195853472512,0.2867940133094032,0.0,0
2019-11-08,0.2769530117511749,0.3022589194443829,0.28504777971237827,1.0,1
2019-11-09,0.28019601106643677,0.30206783486268163,0.28384056614973907,1.0,1
2019-11-10,0.28020399808883667,0.30186453487088316,0.28276636575053105,1.0,1
2019-11-11,0.275085985660553,0.30178814966151496,0.2811906502776406,1.0,1
2019-11-12,0.27241799235343933,0.30186081619112193,0.2809454819455892,1.0,1
2019-11-13,0.27303600311279297,0.3020053675711555,0.28025543183680346,1.0,1
2019-11-14,0.27039098739624023,0.301415109439101,0.2780682893560269,1.0,1
2019-11-15,0.26165398955345154,0.30134035943634946,0.27493853868357704,1.0,1
2019-11-16,0.2638860046863556,0.30046161305795327,0.27239588606466636,1.0,1
2019-11-17,0.2652530074119568,0.2994925680643343,0.2702895310634352,1.0,1
2019-11-18,0.2556529939174652,0.2979781130338419,0.2671736856912863,1.0,1
2019-11-19,0.2565000057220459,0.2966513329719127,0.26449496507896775,1.0,1
2019-11-20,0.25136399269104004,0.2952045233459035,0.2614423750429591,1.0,1
2019-11-21,0.24376599490642548,0.2940661048065642,0.25769319333920687,1.0,1
2019-11-22,0.23160000145435333,0.29267323982964755,0.25261975753058197,1.0,1
2019-11-23,0.23618799448013306,0.29098339126607947,0.24880230679014156,1.0,1
2019-11-24,0.2231840044260025,0.2883403387700283,0.24377005874765278,1.0,1
2019-11-25,0.21862199902534485,0.284985701725677,0.23886139692287117,1.0,1
2019-11-26,0.22214500606060028,0.27926831331009283,0.23578468475585568,1.0,1
2019-11-27,0.22508099675178528,0.2754205392909652,0.23289745876067813,1.0,1
2019-11-28,0.22457000613212585,0.27307042836272466,0.2300092691270138,1.0,1
2019-11-29,0.23021699488162994,0.2699622351549776,0.2281195607162802,0.0,1
2019-11-30,0.22647400200366974,0.26649877834122954,0.22621001792151157,0.0,1
2019-12-01,0.22533300518989563,0.26333703944805514,0.2243964587676202,0.0,1
2019-12-02,0.2195809930562973,0.26019549820144616,0.22225430008451497,1.0,1
2019-12-03,0.21987000107765198,0.2565439870182971,0.22058921106414991,1.0,1
2019-12-04,0.21634800732135773,0.2528402610485077,0.21888863902645112,1.0,1
2019-12-05,0.2229280024766922,0.24999159603317975,0.2178647053341031,0.0,1
2019-12-06,0.22550499439239502,0.24652310919353765,0.21749509114434917,0.0,1
2019-12-07,0.22844499349594116,0.24239954205402126,0.21793785689226397,0.0,1
2019-12-08,0.23043499886989594,0.2395727965324183,0.21824280290911002,0.0,1
2019-12-09,0.2254520058631897,0.23582675936288885,0.21888404009275383,0.0,1
2019-12-10,0.2243019938468933,0.2323260557880748,0.2196785437831532,0.0,1
2019-12-11,0.22205300629138947,0.22970854741147917,0.22012475329824527,0.0,1
2019-12-12,0.21985900402069092,0.22897663306270707,0.21968256790365112,0.0,1
2019-12-13,0.22075499594211578,0.227331478441797,0.21978442267075946,0.0,1
2019-12-14,0.21735599637031555,0.22728739621184726,0.21924570409514052,1.0,1
2019-12-15,0.21860100328922272,0.22728762541246966,0.21924337532090588,1.0,1
2019-12-16,0.2072249948978424,0.22791093687576683,0.21712806274133292,1.0,1
2019-12-17,0.18369899690151215,0.2306255267727773,0.21027527285929515,1.0,1
2019-12-18,0.19617600739002228,0.23049941011787983,0.20756198963998224,1.0,1
2019-12-19,0.19081899523735046,0.2298181547216432,0.20430344507179093,1.0,1
2019-12-20,0.19531600177288055,0.22893487031529072,0.20207092945506452,1.0,1
2019-12-21,0.19408200681209564,0.2279728896093333,0.19990781032324192,1.0,1
2019-12-22,0.19697800278663635,0.2272682901875061,0.19835211071810305,1.0,1
2019-12-23,0.19094300270080566,0.22650908742228473,0.19621861364563978,1.0,1
2019-12-24,0.1921979933977127,0.22583656350094036,0.19447613617461965,1.0,1
2019-12-25,0.19071899354457855,0.224497037950843,0.19259476083150565,1.0,1
2019-12-26,0.19039399921894073,0.22270885770056006,0.19087184156444312,1.0,1
2019-12-27,0.19110199809074402,0.22035054211569374,0.18949585760878976,0.0,1
2019-12-28,0.19322200119495392,0.21746079675214622,0.1886643032048431,0.0,1
2019-12-29,0.197051003575325,0.21508516720934243,0.18819983251886038,0.0,1
2019-12-30,0.194473996758461,0.2125625762364912,0.18773962378286838,0.0,1
2019-12-31,0.19289399683475494,0.21006557638644563,0.18732072268725053,0.0,1
2020-01-01,0.19266700744628906,0.20761552298566258,0.18705157643059336,0.0,1
2020-01-02,0.1880429983139038,0.20456215037901143,0.1868337492744233,0.0,1
2020-01-03,0.19352099299430847,0.20176157794927443,0.1872508213665596,0.0,1
2020-01-04,0.19435499608516693,0.19782588867200834,0.18876190992342012,0.0,1
2020-01-05,0.1955370008945465,0.19590789760155353,0.18951110159354534,0.0,1
2020-01-06,0.22150999307632446,0.2013713547311514,0.18782874408142872,-1.0,0
2020-01-07,0.21391700208187103,0.2035202043696702,0.1874539939120948,-1.0,0
2020-01-08,0.20902599394321442,0.2048920930575616,0.18790280509478977,-1.0,0
2020-01-09,0.20489899814128876,0.20557486148066012,0.1881783363085321,0.0,0
2020-01-10,0.21230599284172058,0.20711005915301006,0.1884655372391446,-1.0,0
2020-01-11,0.21185100078582764,0.2083649141354965,0.1886979820565773,-1.0,0
2020-01-12,0.21563300490379333,0.21013199339412214,0.18939990301825044,-1.0,0
2020-01-13,0.21261699497699738,0.21137157351765923,0.19020222305264184,-1.0,0
2020-01-14,0.23468700051307678,0.21571707940193016,0.19025351786522074,-1.0,0
2020-01-15,0.23289500176906586,0.2191133547333935,0.1911073427887699,-1.0,0
2020-01-16,0.2285739928483963,0.22151105661620235,0.19245684038172628,-1.0,0
2020-01-17,0.23877599835395813,0.22503518622772253,0.1934881104861065,-1.0,0
2020-01-18,0.24328599870204926,0.22878563102442603,0.19436116520207544,-1.0,0
2020-01-19,0.23558500409126282,0.23114378463120105,0.19611411232858061,-1.0,0
2020-01-20,0.2332960069179535,0.23297541931746166,0.19832267865063982,-1.0,0
2020-01-21,0.23716600239276886,0.23494915164410107,0.20079884581864843,-1.0,0
2020-01-22,0.23605599999427795,0.23627644190631036,0.2042728557244765,0.0,0
2020-01-23,0.2261040061712265,0.23664763124493765,0.20715996770354106,0.0,0
2020-01-24,0.22304099798202515,0.23657966738730135,0.21009653175086318,0.0,0
2020-01-25,0.220427006483078,0.23613577440412836,0.21302942529288932,0.0,0
2020-01-26,0.2306859940290451,0.236648207250842,0.2134345925414477,0.0,0
2020-01-27,0.231222003698349,0.2372832558092395,0.21453004414469803,0.0,0
2020-01-28,0.23848800361156464,0.2383559195156341,0.21640358140513846,-1.0,0
2020-01-29,0.23573000729084015,0.23867042898549165,0.21917217285023602,0.0,0
2020-01-30,0.24364200234413147,0.23993991207148063,0.22103629071448816,-1.0,0
2020-01-31,0.23923300206661224,0.24040748875901058,0.22330691415503667,0.0,0
2020-02-01,0.24145500361919403,0.24104432076849402,0.2252522820170933,-1.0,0
2020-02-02,0.25073400139808655,0.24230772546193166,0.22780057796576456,-1.0,0
2020-02-03,0.254626989364624,0.24452014515058243,0.2275821571622685,-1.0,0
2020-02-04,0.26680800318717957,0.24860781652060876,0.22688578593405356,-1.0,0
2020-02-05,0.2774679958820343,0.2539858044087021,0.226397198349324,-1.0,0
2020-02-06,0.2822139859199524,0.2590413340910597,0.2256854674235658,-1.0,0
2020-02-07,0.2792840003967285,0.2627762595845878,0.22555034209950572,-1.0,0
2020-02-08,0.2772429883480072,0.26613577891524764,0.2263566211945203,-1.0,0
2020-02-09,0.28245699405670166,0.26990378461619163,0.2275047142074511,-1.0,0
2020-02-10,0.2740800082683563,0.2722920400599155,0.22880785935128597,-1.0,0
2020-02-11,0.2801409959793091,0.27517368405725956,0.230334714952445,-1.0,0
2020-02-12,0.3043929934501648,0.2809476265886136,0.2323896711489848,-1.0,0
2020-02-13,0.3267059922218323,0.28941712785276663,0.23428666930881248,-1.0,0
2020-02-14,0.33482199907302856,0.2978260942476917,0.23731720217288257,-1.0,0
2020-02-15,0.30623599886894226,0.3014719575767959,0.24122633932776805,-1.0,0
2020-02-16,0.2950339913368225,0.30354743693239744,0.24553205873601386,0.0,0
2020-02-17,0.28657200932502747,0.3047751290282601,0.24911276721149744,0.0,0
2020-02-18,0.2979130148887634,0.3064754718992338,0.2536307251003161,0.0,0
2020-02-19,0.2776019871234894,0.30676401072022097,0.25673818475726473,0.0,0
2020-02-20,0.2723959982395172,0.30647894824110805,0.26033954685366806,0.0,0
2020-02-21,0.2749379873275757,0.30606905457720834,0.26409773888840593,0.0,0
2020-02-22,0.2759009897708893,0.30586275459262324,0.26682073771027137,0.0,0
2020-02-23,0.282710999250412,0.3058221691567674,0.269669724134706,0.0,0
2020-02-24,0.2706269919872284,0.30579920348023115,0.2700745886912471,0.0,0
2020-02-25,0.25341200828552246,0.3060862541578298,0.2673819392539973,1.0,1
2020-02-26,0.23085099458694458,0.3072061817641415,0.26112571251438477,1.0,1
2020-02-27,0.2371159940958023,0.307383998005629,0.2567310956428047,1.0,1
2020-02-28,0.23629599809646606,0.3073234484118052,0.25269694621147437,1.0,1
2020-02-29,0.23119300603866577,0.3068444481704279,0.24804954765104814,1.0,1
2020-03-01,0.2288459986448288,0.30653091433352425,0.24383968052559896,1.0,1
2020-03-02,0.2387470006942749,0.30546722144403216,0.24076397388658766,1.0,1
2020-03-03,0.23438100516796112,0.30219117044804483,0.2370388260543546,1.0,1
2020-03-04,0.2345300018787384,0.2955363284793913,0.23447606898869872,0.0,1
2020-03-05,0.23958200216293335,0.2864300715027933,0.23405832627428722,0.0,1
2020-03-06,0.24408799409866333,0.2811772876652784,0.2330963096347742,0.0,1
2020-03-07,0.2370709925889969,0.27692577818231146,0.2315515192429586,0.0,1
2020-03-08,0.20690399408340454,0.2739386695512987,0.22657182634980907,1.0,1
2020-03-09,0.20918099582195282,0.2683894100998336,0.22324788389459316,1.0,1
2020-03-10,0.2122350037097931,0.26500889816546946,0.22009169748758764,1.0,1
2020-03-11,0.2080959975719452,0.26189865225062536,0.21677194333567448,1.0,1
2020-03-12,0.13963499665260315,0.2628584540661777,0.20228184245262493,1.0,1
2020-03-13,0.15935200452804565,0.259376552384877,0.19410884560964126,1.0,1
2020-03-14,0.14729200303554535,0.2543821565628863,0.18556134181014527,1.0,1
2020-03-15,0.15390199422836304,0.24939056181095548,0.1788804367861896,1.0,1
2020-03-16,0.14106300473213196,0.2460619179148164,0.17097418032698963,1.0,1
2020-03-17,0.1445239931344986,0.24394108742707374,0.16446231066948772,1.0,1
2020-03-18,0.14309999346733093,0.24067656759443973,0.15832523043927454,1.0,1
2020-03-19,0.16503700613975525,0.23684430355974503,0.15503159527829816,0.0,1
2020-03-20,0.15686799585819244,0.2331327695193819,0.15131062830061398,0.0,1
2020-03-21,0.15817900002002716,0.22932050700506984,0.14805619095244588,0.0,1
2020-03-22,0.15021400153636932,0.22396518902666493,0.14455820901506025,0.0,1
2020-03-23,0.15741899609565735,0.21870844057516636,0.14211875655932843,0.0,1
2020-03-24,0.16225500404834747,0.21307610540667252,0.14052359194478317,0.0,1
2020-03-25,0.16163299977779388,0.2061383979088999,0.13966639920404186,0.0,1
2020-03-26,0.17501899600028992,0.19818235672726697,0.1407155405758374,0.0,1
2020-03-27,0.17619499564170837,0.1904380648578059,0.14237223275056965,0.0,1
2020-03-28,0.17578299343585968,0.18706028809716194,0.14263790944645913,0.0,1
2020-03-29,0.1638289988040924,0.1821912239785593,0.1429717738632757,0.0,1
2020-03-30,0.1721709966659546,0.1765594004279324,0.14459719670951876,0.0,1
2020-03-31,0.17456300556659698,0.1708971173006566,0.14690618063625976,-1.0,0
2020-04-01,0.1753229945898056,0.17231339637110044,0.14905870135953614,-1.0,0
2020-04-02,0.1786399930715561,0.1739422343893111,0.1493586621956765,-1.0,0
2020-04-03,0.17946699261665344,0.17567772151481498,0.1508406740282835,-1.0,0
2020-04-04,0.18173199892044067,0.17751668043506202,0.1517847155772442,-1.0,0
2020-04-05,0.17940600216388702,0.17856119477805504,0.1545745009774267,-1.0,0
2020-04-06,0.1955060064792633,0.18158690029144728,0.15664699679851093,-1.0,0
2020-04-07,0.19209299981594086,0.18345532745090093,0.15967787027391828,-1.0,0
2020-04-08,0.20086899399757385,0.18680848428905583,0.1599079122215452,-1.0,0
2020-04-09,0.19825699925422668,0.18938183046073417,0.16147346638947027,-1.0,0
2020-04-10,0.18746399879455566,0.1904723448919123,0.163311451835745,0.0,0
2020-04-11,0.18806299567222595,0.19102233454979226,0.16654636159145073,0.0,0
2020-04-12,0.19013500213623047,0.19180906306232154,0.16903123368297873,0.0,0
2020-04-13,0.18773199617862701,0.19234510855130232,0.17104288740702595,0.0,0
2020-04-14,0.18533499538898468,0.1924438382588135,0.17331435726063382,0.0,0
2020-04-15,0.18127000331878662,0.19258665011749743,0.17379664613379958,0.0,0
2020-04-16,0.19010399281978607,0.19325167159491646,0.1745225243741883,0.0,0
2020-04-18,0.194924995303154,0.19431450456459345,0.17537389159124075,-1.0,0
2020-04-19,0.19085900485515594,0.19434578921875328,0.1780456075421873,0.0,0
2020-04-20,0.18348999321460724,0.1942529703134533,0.17927032610235255,0.0,0
2020-04-21,0.18432800471782684,0.19420322455162992,0.18029657177929886,0.0,0
2020-04-22,0.18796999752521515,0.19424371284421346,0.1815207837802563,0.0,0
2020-04-23,0.19171099364757538,0.19456028279133894,0.18251131389073275,0.0,0
2020-04-24,0.19366499781608582,0.1949745734209692,0.18351682378104572,0.0,0
2020-04-25,0.19505399465560913,0.19549366267265172,0.18432993410288007,0.0,0
2020-04-26,0.19680500030517578,0.19598293839428826,0.1855805581953724,-1.0,0
2020-04-27,0.19797800481319427,0.1962520498227027,0.18555864660035107,-1.0,0
2020-04-28,0.21548399329185486,0.19974747205406357,0.18440232371658155,-1.0,0
2020-04-29,0.2274319976568222,0.20429971151892076,0.1825063846176492,-1.0,0
2020-04-30,0.21276099979877472,0.2058186836019349,0.18243781258908986,-1.0,0
2020-05-01,0.2192479968070984,0.20855804519976948,0.18287685079250957,-1.0,0
2020-05-02,0.2239139974117279,0.21166130049044743,0.1833586956757818,-1.0,0
2020-05-03,0.21941399574279785,0.21381957340231308,0.1841283221245729,-1.0,0
2020-05-04,0.21896299719810486,0.21577373100080513,0.18529726462802862,-1.0,0
2020-05-05,0.21646299958229065,0.2172854798902229,0.18689831615794145,0.0,0
2020-05-06,0.21521000564098358,0.21841941946232063,0.1891583768180634,0.0,0
2020-05-07,0.21891699731349945,0.2198602015117168,0.19059889521803858,0.0,0
2020-05-08,0.21982699632644653,0.22124118314298805,0.1917081136890966,0.0,0
2020-05-09,0.2169020026922226,0.22223896294816528,0.19331463366762605,0.0,0
2020-05-10,0.19817599654197693,0.2220164043980104,0.19500579255051786,0.0,0
2020-05-11,0.19406400620937347,0.2217395200246254,0.19625627707305757,1.0,1
2020-05-12,0.19763700664043427,0.2215487218771078,0.19741377613209707,0.0,1
2020-05-13,0.20148000121116638,0.2214641384144537,0.19847526035111027,0.0,1
2020-05-14,0.20312899351119995,0.2214136594619705,0.1994721388731049,0.0,1
2020-05-15,0.19891099631786346,0.22135272207904422,0.19991877642225658,1.0,1
2020-05-16,0.20003199577331543,0.2213173699879329,0.20027682806018188,1.0,1
2020-05-17,0.20125499367713928,0.22129492815405757,0.2006269687804517,0.0,1
2020-05-18,0.2051759958267212,0.22079910529068478,0.2000919918973111,0.0,1
2020-05-19,0.20402799546718597,0.21890530383120602,0.19964539313782628,0.0,1
2020-05-20,0.20170700550079346,0.2184586515983566,0.19898664594087756,0.0,1
2020-05-21,0.19550900161266327,0.21736756394992188,0.19770383406986877,1.0,1
2020-05-22,0.20034299790859222,0.21551182136925226,0.1972024767002248,0.0,1
2020-05-23,0.19885599613189697,0.2140862221163275,0.1965722759920595,0.0,1
2020-05-24,0.19543099403381348,0.2125550782826395,0.19575021950931834,1.0,1
2020-05-25,0.19732700288295746,0.2112029214721596,0.19518877664986492,0.0,1
2020-05-26,0.19397500157356262,0.20986744688836384,0.1944007508269186,1.0,1
2020-05-27,0.19785700738430023,0.20777257247262426,0.19438962624973827,0.0,1
2020-05-28,0.20059500634670258,0.2051513698561189,0.19508762986826925,0.0,1
2020-05-29,0.1983480006456375,0.20231512335835283,0.1960684761613768,0.0,1
2020-05-30,0.20622000098228455,0.2030768626247294,0.19611113733903096,-1.0,0
2020-05-31,0.20290599763393402,0.20333646451136253,0.1967357345948539,0.0,0
2020-06-01,0.21024900674819946,0.20462404095427283,0.19670935816272012,-1.0,0
2020-06-02,0.20276400446891785,0.20471247083830263,0.19674932860446548,0.0,0
2020-06-03,0.20366300642490387,0.2047578464123243,0.19675735432181418,0.0,0
2020-06-04,0.2049819976091385,0.2051433978308465,0.1969789030324195,0.0,0
2020-06-05,0.20409199595451355,0.20539320549978066,0.19713509538160515,0.0,0
2020-06-06,0.20314200222492218,0.20550884024135102,0.19720816149481307,0.0,0
2020-06-07,0.20344899594783783,0.20535632312708418,0.19718797862119158,0.0,0
2020-06-08,0.20377099514007568,0.2053347410188923,0.19718386069667246,0.0,0
2020-06-09,0.20201300084590912,0.2053523836927313,0.19719681755734503,0.0,0
2020-06-10,0.2029380053281784,0.20550339690298391,0.1977887047186439,0.0,0
2020-06-11,0.1901800036430359,0.20576795865535977,0.19650784353971243,1.0,1
2020-06-12,0.19394299387931824,0.20577327733748324,0.19601122463233106,1.0,1
2020-06-13,0.19310599565505981,0.20581894355778257,0.19573305857415635,1.0,1
2020-06-14,0.1916169971227646,0.20588813996470326,0.1950928615912164,1.0,1
2020-06-15,0.19307400286197662,0.20590375108164177,0.19498715060311927,1.0,1
2020-06-16,0.19130699336528778,0.20592508740100318,0.19431081288185664,1.0,1
2020-06-17,0.19344300031661987,0.20575378411115336,0.19376691556869818,1.0,1
2020-06-18,0.1909569948911667,0.20569567157273685,0.19308592753166762,1.0,1
2020-06-19,0.18679000437259674,0.20510212382252477,0.19173647562091092,1.0,1
2020-06-20,0.18850000202655792,0.20464400190952703,0.19075399797317105,1.0,1
2020-06-21,0.18560999631881714,0.2032521541989978,0.18968194464076202,1.0,1
2020-06-22,0.18927200138568878,0.20258923897376746,0.18899565955766945,0.0,1
2020-06-23,0.1886799931526184,0.20175208107852335,0.188334516125685,0.0,1
2020-06-24,0.18427200615406036,0.20070007776858112,0.18731552029011944,1.0,1
2020-06-25,0.183569997549057,0.1996194870686811,0.1863439111494738,1.0,1
2020-06-26,0.18267099559307098,0.1985246911380932,0.1853916064168766,1.0,1
2020-06-27,0.17685100436210632,0.19743414323349698,0.18382235516289966,1.0,1
2020-06-28,0.1776919960975647,0.1959761404736163,0.18267245801852924,1.0,1
2020-06-29,0.17795899510383606,0.19452854450331633,0.18171465341462192,1.0,1
2020-06-30,0.17587000131607056,0.19272361194391593,0.18081278557281152,1.0,1
2020-07-01,0.17697599530220032,0.19238829971753377,0.1798276969651101,1.0,1
2020-07-02,0.17724399268627167,0.19156691384675084,0.17897918271658841,1.0,1
2020-07-03,0.17633600533008575,0.19074701001976435,0.1781220875110775,1.0,1
2020-07-04,0.17798399925231934,0.18998450450993637,0.17752129323386096,0.0,1
2020-07-05,0.1770170032978058,0.1889475186039029,0.1769525791834773,0.0,1
2020-07-06,0.18856699764728546,0.18863839946610775,0.17698769874947226,0.0,1
2020-07-07,0.18478700518608093,0.1876713230481795,0.1770891756543466,0.0,1
2020-07-08,0.20469200611114502,0.19012590677355976,0.17600809305096418,-1.0,0
2020-07-09,0.20291000604629517,0.19218794077485638,0.1755580592170374,-1.0,0
2020-07-10,0.1986519992351532,0.1932820576947951,0.1754791420179582,-1.0,0
2020-07-11,0.20119699835777283,0.1948243588699239,0.17549554104672496,-1.0,0
2020-07-12,0.20053799450397491,0.19595180703081855,0.17549469219765895,-1.0,0
2020-07-13,0.1985750049352646,0.19682925061143958,0.1756067497953025,-1.0,0
2020-07-14,0.19880899786949158,0.19790783582161026,0.17598186375667496,-1.0,0
2020-07-15,0.19711099565029144,0.19878185431296322,0.17646194507544546,0.0,0
2020-07-16,0.19404800236225128,0.1993749933774031,0.17700650668792356,0.0,0
2020-07-17,0.19428099691867828,0.19999257860995603,0.17813192071102787,0.0,0
2020-07-18,0.19934099912643433,0.20096112442262895,0.17932827520124192,0.0,0
2020-07-19,0.19913500547409058,0.20179848129643646,0.18060851936445982,0.0,0
2020-07-20,0.19506500661373138,0.20214795320813503,0.18217854798252733,0.0,0
2020-07-21,0.19898800551891327,0.2026835660582618,0.18384413615407189,0.0,0
2020-07-22,0.203342005610466,0.20344440617238585,0.18569309733236727,0.0,0
2020-07-23,0.20757800340652466,0.204353964303507,0.18790773900889002,-1.0,0
2020-07-24,0.2040490061044693,0.20463129348022702,0.190236910517385,0.0,0
2020-07-25,0.21410199999809265,0.20568073132044667,0.19289597234719402,-1.0,0
2020-07-26,0.21498200297355652,0.20738694300655772,0.19383126119371005,-1.0,0
2020-07-27,0.22367200255393982,0.21008853224881568,0.19501817168823798,-1.0,0
2020-07-28,0.23027700185775757,0.21359314859273798,0.19407205491897694,-1.0,0
2020-07-29,0.24309900403022766,0.2189616204126603,0.1927224828974479,-1.0,0
2020-07-30,0.24452200531959534,0.22371147415400114,0.19255962976455124,-1.0,0
2020-07-31,0.25890401005744934,0.23017727504963098,0.1918645300388891,-1.0,0
2020-08-01,0.2895289957523346,0.2412529690886842,0.18968793612467183,-1.0,0
2020-08-02,0.28706198930740356,0.2498758656926344,0.1899137379579355,-1.0,0
2020-08-03,0.30994001030921936,0.2610843080449545,0.18981839684958815,-1.0,0
2020-08-04,0.3004930019378662,0.26929461409477423,0.19194629142852593,-1.0,0
2020-08-05,0.30331099033355713,0.27697342487986637,0.19519377944056437,-1.0,0
2020-08-06,0.3035840094089508,0.28383789795514025,0.19925960761431777,-1.0,0
2020-08-07,0.2946639955043793,0.2889667829496647,0.20366302225758784,-1.0,0
2020-08-08,0.29402199387550354,0.29346352308469537,0.20865498096269844,-1.0,0
2020-08-09,0.2886529862880707,0.29678055495935746,0.2146967470554703,0.0,0
2020-08-10,0.29465898871421814,0.3001526176401672,0.22089178269419096,0.0,0
2020-08-11,0.2844490110874176,0.3021449145718227,0.22701018631023073,0.0,0
2020-08-12,0.2849299907684326,0.30374904632485716,0.23314125329338703,0.0,0
2020-08-13,0.2978070080280304,0.30554216519428773,0.24072393461631253,0.0,0
2020-08-14,0.300370991230011,0.30721913612199603,0.24767386281179604,0.0,0
2020-08-15,0.2996610105037689,0.3079131458313901,0.25544775385542323,0.0,0
2020-08-16,0.30349200963974,0.3084601072843133,0.2628827931110801,0.0,0
2020-08-17,0.3147670030593872,0.3094814083684668,0.27031049214708947,-1.0,0
2020-08-18,0.3033069968223572,0.309284874174838,0.2765278256199312,0.0,0
2020-08-19,0.29024600982666016,0.30702106934379847,0.2833640309016773,0.0,0
2020-08-20,0.2925730049610138,0.3051212131146253,0.28863078662120695,0.0,0
