Date,Close,bollinger_upper_band,bollinger_lower_band,bollinger_signal,bb_position
2016-02-04,8.899999618530273,11.098598718587754,8.74140152936757,0.0,1
2016-02-05,8.630000114440918,10.96776931823239,8.619230956425811,0.0,1
2016-02-08,8.369999885559082,10.804848612379434,8.488151608873007,1.0,1
2016-02-09,8.619999885559082,10.542245198511246,8.428754996038315,0.0,1
2016-02-10,8.880000114440918,10.19210352055896,8.457896670175904,0.0,1
2016-02-11,8.619999885559082,9.86810373837632,8.482896475246726,0.0,1
2016-02-12,9.300000190734863,9.675781197443015,8.523219065771094,0.0,1
2016-02-16,9.930000305175781,9.626548157342583,8.53845209061274,-1.0,0
2016-02-17,9.84000015258789,9.664848825393054,8.537151411118177,-1.0,0
2016-02-18,9.979999542236328,9.717103467666231,8.533896745956817,-1.0,0
2016-02-19,9.970000267028809,9.71071739579942,8.535282798750139,-1.0,0
2016-02-22,10.380000114440918,9.781967910473709,8.51703225737297,-1.0,0
2016-02-23,9.710000038146973,9.771845977246908,8.5171541524528,0.0,0
2016-02-24,9.890000343322754,9.805629613910027,8.518370553936654,-1.0,0
2016-02-25,10.260000228881836,9.910394501045301,8.534605670616076,-1.0,0
2016-02-26,10.319999694824219,10.021063350631913,8.58193681340007,-1.0,0
2016-02-29,10.4399995803833,10.135855657354265,8.634144418939682,-1.0,0
2016-03-01,10.720000267028809,10.27478084102948,8.691219239079162,-1.0,0
2016-03-02,11.970000267028809,10.588702137451365,8.727297942657279,-1.0,0
2016-03-03,12.25,10.898781507018823,8.799218542572243,-1.0,0
2016-03-04,12.010000228881836,11.133647310851549,8.875352799774673,-1.0,0
2016-03-07,12.260000228881836,11.372850889090968,8.999149232979343,-1.0,0
2016-03-08,11.479999542236328,11.480674629626336,9.202325458111702,0.0,0
2016-03-09,12.029999732971191,11.635029760196938,9.388970312282309,-1.0,0
2016-03-10,11.300000190734863,11.699904562424173,9.56609551768447,0.0,0
2016-03-11,11.100000381469727,11.716326020955712,9.797674108743994,0.0,0
2016-03-14,11.609999656677246,11.785095362799169,9.959904713494776,0.0,0
2016-03-15,11.949999809265137,11.888073667697286,10.058926359005595,-1.0,0
2016-03-16,11.869999885559082,11.969583100666712,10.180416899333286,0.0,0
2016-03-17,11.949999809265137,12.049431192067091,10.297568834635788,0.0,0
2016-03-18,12.039999961853027,12.12509441784864,10.428905578336664,0.0,0
2016-03-21,13.399999618530273,12.371468308706302,10.484531637887937,-1.0,0
2016-03-22,13.0600004196167,12.514976217709185,10.676023767032026,-1.0,0
2016-03-23,12.59000015258789,12.582095872219847,10.878904093447877,-1.0,0
2016-03-24,12.880000114440918,12.675678823161407,11.047321131062224,-1.0,0
2016-03-28,13.399999618530273,12.8138962185284,11.217103728065839,-1.0,0
2016-03-29,13.739999771118164,12.977153930201075,11.383846035466648,-1.0,0
2016-03-30,15.020000457763672,13.343175713348916,11.447824271392296,-1.0,0
2016-03-31,15.279999732971191,13.700140456160803,11.421859475174646,-1.0,0
2016-04-01,14.220000267028809,13.854152451128051,11.464847506910278,-1.0,0
2016-04-04,14.279999732971191,14.009787403368932,11.536212505078332,-1.0,0
2016-04-05,14.260000228881836,14.146437527167874,11.599562381279393,-1.0,0
2016-04-06,14.970000267028809,14.358569796760307,11.736430184166206,-1.0,0
2016-04-07,14.8100004196167,14.53095956208129,11.842040487509774,-1.0,0
2016-04-08,15.130000114440918,14.71233848321863,12.04366155874304,-1.0,0
2016-04-11,15.359999656677246,14.881866360707061,12.300133608775361,-1.0,0
2016-04-12,15.479999542236328,15.05264192865507,12.516358029383259,-1.0,0
2016-04-13,15.010000228881836,15.15629526248548,12.71870473751452,0.0,0
2016-04-14,14.819999694824219,15.21574031594411,12.954259664982402,0.0,0
2016-04-15,14.329999923706055,15.217370587618156,13.19062940475245,0.0,0
2016-04-18,14.510000228881836,15.204611719516919,13.450388299556568,0.0,0
2016-04-19,14.09000015258789,15.21391794227302,13.510082130206229,0.0,0
2016-04-20,13.630000114440918,15.205293961835249,13.57570608012642,0.0,0
2016-04-21,13.239999771118164,15.172547943868118,13.67345205994658,1.0,1
2016-04-22,13.34000015258789,15.151470367540192,13.740529640089203,1.0,1
2016-04-25,13.59000015258789,15.147290011461092,13.763710049574065,1.0,1
2016-04-26,14.180000305175781,15.152121730179962,13.802878384260955,0.0,1
2016-04-27,14.6899995803833,15.125616165518604,13.796383861184278,0.0,1
2016-04-28,15.350000381469727,15.133823902324542,13.795176189228192,-1.0,0
2016-04-29,14.890000343322754,15.171198207258067,13.824801891924063,0.0,0
2016-05-02,14.0,15.16483853010757,13.80316159577744,0.0,0
2016-05-03,13.449999809265137,15.161445022774725,13.725555061148615,1.0,1
2016-05-04,13.390000343322754,15.107937795058978,13.621062296493756,1.0,1
2016-05-05,13.050000190734863,15.067097852762918,13.485902215901634,1.0,1
2016-05-06,10.220000267028809,15.209696385830537,12.852303698092804,1.0,1
2016-05-09,9.850000381469727,15.217180616673634,12.293819539728954,1.0,1
2016-05-10,10.0,15.107312491075257,11.855687711103696,1.0,1
2016-05-11,9.680000305175781,15.005570371600022,11.424429838208326,1.0,1
2016-05-12,9.279999732971191,14.888577888745733,10.987422324877315,1.0,1
2016-05-13,9.359999656677246,14.765930463899059,10.613069723021107,1.0,1
2016-05-16,9.15999984741211,14.59397134275866,10.250028806014534,1.0,1
2016-05-17,9.180000305175781,14.42611593155734,9.926884232474642,1.0,1
2016-05-18,9.399999618530273,14.268958952245693,9.661041162195225,1.0,1
2016-05-19,9.600000381469727,14.124405700515629,9.441594474960445,0.0,1
2016-05-20,9.390000343322754,13.955082541921174,9.215917652628386,0.0,1
2016-05-23,9.460000038146973,13.744657708590077,9.013342474515392,0.0,1
2016-05-24,10.140000343322754,13.462006386837322,8.891993800082846,0.0,1
2016-05-25,10.0,13.084169169374974,8.800831059506862,0.0,1
2016-05-26,9.75,12.548405967074432,8.77659422366043,0.0,1
2016-05-27,9.630000114440918,12.011741020690986,8.787259147155693,0.0,1
2016-05-31,9.529999732971191,11.555940611260345,8.796059529883452,0.0,1
2016-06-01,9.600000381469727,11.131772453498455,8.835227744865803,0.0,1
2016-06-02,9.649999618530273,10.619193232716038,8.973806893168971,0.0,1
2016-06-03,9.460000038146973,9.919900170047136,9.314099940579084,0.0,1
2016-06-06,9.510000228881836,9.84961784129115,9.313382265520373,0.0,1
2016-06-07,9.569999694824219,9.828063742795877,9.306936295351097,0.0,1
2016-06-08,9.550000190734863,9.784857513418778,9.30514254380168,0.0,1
2016-06-09,9.34000015258789,9.769826461207728,9.286173580753943,0.0,1
2016-06-10,9.140000343322754,9.772226530598365,9.269773572398462,1.0,1
2016-06-13,8.920000076293945,9.782287168228654,9.215712976729842,1.0,1
2016-06-14,8.890000343322754,9.791328955905088,9.179671238644472,1.0,1
2016-06-15,9.0600004196167,9.792725629510796,9.166274576482857,1.0,1
2016-06-16,9.050000190734863,9.789359522585105,9.134640740629006,1.0,1
2016-06-17,9.039999961853027,9.77268792660683,9.09531229464561,1.0,1
2016-06-20,9.199999809265137,9.767128811061637,9.081871356785042,0.0,1
2016-06-21,9.350000381469727,9.761911737032719,9.076088465146235,0.0,1
2016-06-22,8.779999732971191,9.677881623994152,9.024118517149647,1.0,1
2016-06-23,9.130000114440918,9.599496339027391,9.015503813560498,0.0,1
2016-06-24,8.770000457763672,9.554531234978494,8.962468963385763,1.0,1
2016-06-27,8.619999885559082,9.52287010872407,8.893130066752004,1.0,1
2016-06-28,8.899999618530273,9.488965236493573,8.864034927538409,0.0,1
2016-06-29,9.300000190734863,9.459427540690928,8.863572604267567,0.0,1
2016-06-30,9.050000190734863,9.40701447185371,8.855985730325244,0.0,1
2016-07-01,9.270000457763672,9.388726904178249,8.855273339962377,0.0,1
2016-07-05,8.9399995803833,9.346696022399739,8.840304156891031,0.0,1
2016-07-06,9.0,9.292515383434132,8.837484826374219,0.0,1
2016-07-07,9.079999923706055,9.238511410501493,8.844488772603976,0.0,1
2016-07-08,9.300000190734863,9.233501687468243,8.845498499451923,-1.0,0
2016-07-11,9.239999771118164,9.24247608377466,8.846524045925046,0.0,0
2016-07-12,9.399999618530273,9.279269969508798,8.857730114414542,-1.0,0
2016-07-13,9.289999961853027,9.300415518976239,8.876584526800128,0.0,0
2016-07-14,9.369999885559082,9.324869132722084,8.883130859648523,-1.0,0
2016-07-15,9.170000076293945,9.330954899768361,8.889045081158152,0.0,0
2016-07-18,9.270000457763672,9.344594932644036,8.898405097873543,0.0,0
2016-07-19,9.350000381469727,9.357332752664975,8.900667335073061,0.0,0
2016-07-20,9.579999923706055,9.385716943761015,8.895283098200654,-1.0,0
2016-07-21,9.460000038146973,9.4141813188784,8.93481875360085,-1.0,0
2016-07-22,9.729999542236328,9.47401172206621,8.93498829319258,-1.0,0
2016-07-25,9.850000381469727,9.544088556049976,8.972911451579419,-1.0,0
2016-07-26,10.100000381469727,9.635170251562307,9.029829805658153,-1.0,0
2016-07-27,10.130000114440918,9.727551969554149,9.060448137257374,-1.0,0
2016-07-28,10.119999885559082,9.804815108695246,9.065184967598698,-1.0,0
2016-07-29,10.069999694824219,9.869987422255733,9.102012604447147,-1.0,0
2016-08-01,10.1899995803833,9.94291166039407,9.121088278570774,-1.0,0
2016-08-02,10.050000190734863,9.989100393007027,9.185899606992974,-1.0,0
2016-08-03,10.4399995803833,10.078916489912139,9.24008346812619,-1.0,0
2016-08-04,11.319999694824219,10.310155849618194,9.232844085531951,-1.0,0
2016-08-05,11.149999618530273,10.47182944154433,9.256170436385357,-1.0,0
2016-08-08,11.260000228881836,10.628923621360492,9.301076302345564,-1.0,0
2016-08-09,11.300000190734863,10.772947836856657,9.347052144069858,-1.0,0
2016-08-10,11.069999694824219,10.871800721589901,9.426199232633733,-1.0,0
2016-08-11,11.369999885559082,10.996289008841718,9.501710945381916,-1.0,0
2016-08-12,11.65999984741211,11.138767443741362,9.608232487594087,-1.0,0
2016-08-15,11.479999542236328,11.241053672355475,9.726946167427238,-1.0,0
2016-08-16,11.640000343322754,11.348154376379371,9.848845459588647,-1.0,0
2016-08-17,11.399999618530273,11.419211234259548,9.959788571190893,0.0,0
2016-08-18,11.75,11.509910267428548,10.098089534207194,-1.0,0
2016-08-19,11.800000190734863,11.599262523378819,10.215737343106778,-1.0,0
2016-08-22,11.819999694824219,11.679266866733808,10.332732931087236,-1.0,0
2016-08-23,12.390000343322754,11.825552970874895,10.415446823131454,-1.0,0
2016-08-24,12.15999984741211,11.923063822638097,10.52093594466537,-1.0,0
2016-08-25,12.3100004196167,12.022336867960908,10.64066295274832,-1.0,0
2016-08-26,12.039999961853027,12.070082270977629,10.78991757643448,0.0,0
2016-08-29,12.010000228881836,12.102177626176074,10.93982228608589,0.0,0
2016-08-30,12.069999694824219,12.100546123489933,11.143453739180964,0.0,0
2016-08-31,12.1899995803833,12.114955910784778,11.30404395188612,-1.0,0
2016-09-01,12.0,12.143042863665398,11.343957029523077,0.0,0
2016-09-02,12.050000190734863,12.167852333129387,11.40914761727955,0.0,0
2016-09-06,11.829999923706055,12.175389728586229,11.45861019130513,0.0,0
2016-09-07,11.930000305175781,12.186143238064917,11.510856693270531,0.0,0
2016-09-08,11.779999732971191,12.168649448791076,11.599350486359072,0.0,0
2016-09-09,11.270000457763672,12.17384880092146,11.584151191449147,1.0,1
2016-09-12,11.329999923706055,12.178709087419744,11.546290912580258,1.0,1
2016-09-13,11.229999542236328,12.18642085025593,11.51357914974407,1.0,1
2016-09-14,11.279999732971191,12.189235054095166,11.474764884869677,1.0,1
2016-09-15,11.380000114440918,12.189533614122203,11.472466374433706,1.0,1
2016-09-16,11.369999885559082,12.184835557747277,11.439164419364538,1.0,1
2016-09-19,11.550000190734863,12.176921696738464,11.422078280373352,0.0,1
2016-09-20,11.65999984741211,12.170158002154361,11.412841990216245,0.0,1
2016-09-21,11.899999618530273,12.119869422257713,11.414130497633645,0.0,1
2016-09-22,11.680000305175781,12.083851883191386,11.402148082476337,0.0,1
2016-09-23,11.829999923706055,12.033724550438324,11.404275365638336,0.0,1
2016-09-26,11.550000190734863,12.001908042372367,11.387091896592477,0.0,1
2016-09-27,11.779999732971191,11.98217596458416,11.383823924789619,0.0,1
2016-09-28,11.829999923706055,11.958418568818791,11.38358134344317,0.0,1
2016-09-29,11.640000343322754,11.903667463364814,11.383332525191095,0.0,1
2016-09-30,11.65999984741211,11.872890254028949,11.38010971926817,0.0,1
2016-10-03,11.670000076293945,11.833305549820253,11.381694412032775,0.0,1
2016-10-04,11.630000114440918,11.817281578123064,11.37771840280345,0.0,1
2016-10-05,11.6899995803833,11.792342721442884,11.37865718700438,0.0,1
2016-10-06,11.520000457763672,11.77459099596842,11.370408984958093,0.0,1
2016-10-07,11.479999542236328,11.773680181357774,11.392319708016005,0.0,1
2016-10-10,11.470000267028809,11.773331702035513,11.406668221670543,0.0,1
2016-10-11,11.180000305175781,11.776259723677645,11.398740276322355,1.0,1
2016-10-12,11.270000457763672,11.776628340005953,11.397371732473296,1.0,1
2016-10-13,11.1899995803833,11.782204464322682,11.372795554750805,1.0,1
2016-10-14,11.119999885559082,11.789698570697173,11.340301448376312,1.0,1
2016-10-17,10.930000305175781,11.799872863918438,11.26812716659914,1.0,1
2016-10-18,11.34000015258789,11.785514817144097,11.25048524389106,0.0,1
2016-10-19,11.300000190734863,11.743808307569825,11.23219181068579,0.0,1
2016-10-20,11.1899995803833,11.723384055202102,11.203615990574265,1.0,1
2016-10-21,11.319999694824219,11.684717370503643,11.191282652384542,0.0,1
2016-10-24,11.350000381469727,11.673990986635891,11.18200905532578,0.0,1
2016-10-25,11.069999694824219,11.636240064168204,11.148759973978768,1.0,1
2016-10-26,11.210000038146973,11.585278000482989,11.137722049108076,0.0,1
2016-10-27,11.149999618530273,11.55544184214249,11.118558134969327,0.0,1
2016-10-28,11.140000343322754,11.519702773749382,11.1022972529535,0.0,1
2016-10-31,11.199999809265137,11.4794395449396,11.095560455060399,0.0,1
2016-11-01,11.069999694824219,11.439309091279005,11.079690866759323,1.0,1
2016-11-02,11.779999732971191,11.455871668810572,11.072128304486549,-1.0,0
2016-11-03,11.989999771118164,11.533518199821904,11.041481704810666,-1.0,0
2016-11-04,12.180000305175781,11.637474953406274,11.00752502752024,-1.0,0
2016-11-07,12.220000267028809,11.732798845017804,10.987201135908709,-1.0,0
2016-11-08,12.34000015258789,11.847278519692809,10.988721445974916,-1.0,0
2016-11-09,12.0,11.901212888836406,11.007787031054951,-1.0,0
2016-11-10,11.649999618530273,11.921712810306264,11.03328711339979,0.0,0
2016-11-11,11.880000114440918,11.960027877268578,11.070972069325661,0.0,0
2016-11-14,12.350000381469727,12.045747482323058,11.127252471900576,-1.0,0
2016-11-15,12.029999732971191,12.08662811411944,11.155371798142523,0.0,0
2016-11-16,12.039999961853027,12.126172327529314,11.189827561844464,0.0,0
2016-11-17,12.220000267028809,12.180126502734899,11.238873455303432,-1.0,0
2016-11-18,12.15999984741211,12.223018073530934,11.279981899766184,0.0,0
2016-11-21,12.220000267028809,12.267657774606436,11.322342187246592,0.0,0
2016-11-22,12.460000038146973,12.327027210500287,11.401972785685015,-1.0,0
2016-11-23,12.430000305175781,12.37749543464511,11.473504588243072,-1.0,0
2016-11-25,12.75,12.454598349373363,11.556401711661792,-1.0,0
2016-11-28,12.529999732971191,12.489316305188833,11.660683694811166,-1.0,0
2016-11-29,12.460000038146973,12.505403538409745,11.770596484478439,0.0,0
2016-11-30,12.9399995803833,12.547099296511407,11.915900714932684,-1.0,0
2016-12-01,12.710000038146973,12.592083490522178,11.963916551439493,-1.0,0
2016-12-02,13.0600004196167,12.682862476965056,11.980137629846467,-1.0,0
2016-12-05,13.199999809265137,12.781510330805197,11.983489726415261,-1.0,0
2016-12-06,13.270000457763672,12.8781408036584,11.991859272635544,-1.0,0
2016-12-07,14.119999885559082,13.104511622130012,11.943488427461052,-1.0,0
2016-12-08,13.9399995803833,13.26765859652525,11.974341411104144,-1.0,0
2016-12-09,13.890000343322754,13.396397171496043,12.0696029086126,-1.0,0
2016-12-12,13.850000381469727,13.507706778380415,12.155293328431108,-1.0,0
2016-12-13,14.069999694824219,13.637221262953076,12.197778775193896,-1.0,0
2016-12-14,13.829999923706055,13.722930483972249,12.29206957324821,-1.0,0
2016-12-15,14.130000114440918,13.831302294072811,12.392697778406438,-1.0,0
2016-12-16,14.380000114440918,13.960177804814945,12.479822252405514,-1.0,0
2016-12-19,14.359999656677246,14.067827501304592,12.59217253684238,-1.0,0
2016-12-20,14.479999542236328,14.17491952452626,12.711080441141466,-1.0,0
2016-12-21,14.380000114440918,14.261050372535923,12.816949600761195,-1.0,0
2016-12-22,14.050000190734863,14.300781241455091,12.939218720397935,0.0,0
2016-12-23,14.069999694824219,14.34151419470875,13.030485736626698,0.0,0
2016-12-27,14.0,14.358555974527833,13.160443983510495,0.0,0
2016-12-28,13.949999809265137,14.349806885369293,13.318193049780852,0.0,0
2016-12-29,13.729999542236328,14.345642515040057,13.401357416295392,0.0,0
2016-12-30,13.630000114440918,14.310092854912005,13.528907084052838,0.0,0
2017-01-03,13.8100004196167,14.292905573078476,13.621094365886366,0.0,0
2017-01-04,14.25,14.299825900347203,13.719174057691125,0.0,0
2017-01-05,14.5600004196167,14.332993969054574,13.815005985169059,-1.0,0
2017-01-06,15.0,14.449751309339552,13.786248656328171,-1.0,0
2017-01-09,15.0600004196167,14.563607147809401,13.784392901781663,-1.0,0
2017-01-10,14.90999984741211,14.641318480452394,13.808681519547605,-1.0,0
2017-01-11,14.899999618530273,14.709933426000946,13.84506649770511,-1.0,0
2017-01-12,14.739999771118164,14.752372229183871,13.869627702151577,0.0,0
2017-01-13,14.75,14.79351849310117,13.920481445863674,0.0,0
2017-01-17,14.6899995803833,14.82414383745369,13.94585604810539,0.0,0
2017-01-18,14.640000343322754,14.840821056535715,13.95517885191155,0.0,0
2017-01-19,14.729999542236328,14.865337907332716,13.967661989670457,0.0,0
2017-01-20,14.890000343322754,14.898086813643225,13.97591316346859,0.0,0
2017-01-23,14.609999656677246,14.910956510150411,13.98604342118504,0.0,0
2017-01-24,14.65999984741211,14.933844063235965,14.024155833767209,0.0,0
2017-01-25,14.600000381469727,14.950595777747106,14.06040418792062,0.0,0
2017-01-26,14.40999984741211,14.95576613658064,14.096233813828293,0.0,0
2017-01-27,14.529999732971191,14.962863462945807,14.147136479833735,0.0,0
2017-01-30,14.449999809265137,14.951203087818095,14.230796881664327,0.0,0
2017-01-31,14.619999885559082,14.92086575881083,14.360134187783409,0.0,0
2017-02-01,14.359999656677246,14.881654903063836,14.454344967236455,1.0,1
2017-02-02,14.359999656677246,14.877002884534246,14.469996951433771,1.0,1
2017-02-03,14.279999732971191,14.880132458756469,14.438867308546998,1.0,1
2017-02-06,14.399999618530273,14.842040382848642,14.41695934630785,1.0,1
2017-02-07,14.399999618530273,14.788970676507482,14.40402897254037,1.0,1
2017-02-08,14.470000267028809,14.753957425972729,14.395042265036793,0.0,1
2017-02-09,14.729999542236328,14.73280898139736,14.399190701982766,0.0,1
2017-02-10,14.609999656677246,14.721639395655615,14.39736027628042,0.0,1
2017-02-13,14.5,14.703208269172885,14.390791402763151,0.0,1
2017-02-14,14.329999923706055,14.688568426886954,14.369431279381358,1.0,1
2017-02-15,14.3100004196167,14.676972716721986,14.34802699717572,1.0,1
2017-02-16,13.890000343322754,14.678104621253864,14.262895172752485,1.0,1
2017-02-17,14.470000267028809,14.632183734414433,14.266816051962522,0.0,1
2017-02-21,14.630000114440918,14.634160714107479,14.266839118045842,0.0,1
2017-02-22,15.039999961853027,14.691606411706617,14.247393431890794,-1.0,0
