Date,Close,macd,signal,macd_signal,macd_position
2016-02-05,8.630000114440918,-0.8383500836690168,-0.7860079620368786,0,0
2016-02-08,8.369999885559082,-0.8369915532016279,-0.7962046802698286,0,0
2016-02-09,8.619999885559082,-0.8064457922576427,-0.7982529026673915,0,0
2016-02-10,8.880000114440918,-0.752582903832236,-0.7891189029003605,1,1
2016-02-11,8.619999885559082,-0.7225469507734754,-0.7758045124749835,0,1
2016-02-12,9.300000190734863,-0.6365353170436343,-0.7479506733887137,0,1
2016-02-16,9.930000305175781,-0.5116369018065203,-0.700687919072275,0,1
2016-02-17,9.84000015258789,-0.4151308974618715,-0.6435765147501944,0,1
2016-02-18,9.979999542236328,-0.32362190118044154,-0.5795855920362438,0,1
2016-02-19,9.970000267028809,-0.24903648272943357,-0.5134757701748818,0,1
2016-02-22,10.380000114440918,-0.15505605044315196,-0.44179182622853586,0,1
2016-02-23,9.710000038146973,-0.133104936641816,-0.3800544483111919,0,1
2016-02-24,9.890000343322754,-0.10003090647983015,-0.3240497399449196,0,1
2016-02-25,10.260000228881836,-0.0434625910492894,-0.26793231016579355,0,1
2016-02-26,10.319999694824219,0.006138896568891994,-0.21311806881885645,0,1
2016-02-29,10.4399995803833,0.05450314245031329,-0.15959382656502252,0,1
2016-03-01,10.720000267028809,0.11411047656331696,-0.10485296593935463,0,1
2016-03-02,11.970000267028809,0.25922607478218396,-0.032037157795046914,0,1
2016-03-03,12.25,0.39230264952364635,0.05283080366869175,0,1
2016-03-04,12.010000228881836,0.4729489568299101,0.13685443430093544,0,1
2016-03-07,12.260000228881836,0.5506866738723701,0.21962088221522238,0,1
2016-03-08,11.479999542236328,0.543094384029386,0.2843155825780551,0,1
2016-03-09,12.029999732971191,0.5748315580967311,0.3424187776817903,0,1
2016-03-10,11.300000190734863,0.534912496710735,0.3809175214875793,0,1
2016-03-11,11.100000381469727,0.48158660916824125,0.4010513390237117,0,1
2016-03-14,11.609999656677246,0.4750026040256543,0.41584159202410026,0,1
2016-03-15,11.949999809265137,0.49155357964430735,0.4309839895481417,0,1
2016-03-16,11.869999885559082,0.49253735774340157,0.44329466318719374,0,1
2016-03-17,11.949999809265137,0.4940769230141928,0.45345111515259356,0,1
2016-03-18,12.039999961853027,0.496832128227501,0.46212731776757504,0,1
2016-03-21,13.399999618530273,0.6018188612979074,0.49006562647364155,0,1
2016-03-22,13.0600004196167,0.6500926464249446,0.5220710304639022,0,1
2016-03-23,12.59000015258789,0.6430126260472484,0.5462593495805715,0,1
2016-03-24,12.880000114440918,0.6532717224114357,0.5676618241467444,0,1
2016-03-28,13.399999618530273,0.6953462259014849,0.5931987044976925,0,1
2016-03-29,13.739999771118164,0.7475089262679209,0.6240607488517382,0,1
2016-03-30,15.020000457763672,0.8819668354467591,0.6756419661707425,0,1
2016-03-31,15.279999732971191,0.9980011300000484,0.7401137989366037,0,1
2016-04-01,14.220000267028809,0.9929795956290146,0.790686958275086,0,1
2016-04-04,14.279999732971191,0.9825156204490622,0.8290526907098812,0,1
2016-04-05,14.260000228881836,0.9615251880536615,0.8555471901786373,0,1
2016-04-06,14.970000267028809,0.9907603202678068,0.8825898161964713,0,1
2016-04-07,14.8100004196167,0.9896111018925371,0.9039940733356844,0,1
2016-04-08,15.130000114440918,1.0029601389133607,0.9237872864512197,0,1
2016-04-11,15.359999656677246,1.0203365828099127,0.9430971457229583,0,1
2016-04-12,15.479999542236328,1.0318954789237758,0.9608568123631218,0,1
2016-04-13,15.010000228881836,0.9916992787576557,0.9670253056420286,0,1
2016-04-14,14.819999694824219,0.9337483752980358,0.96036991957323,-1,0
2016-04-15,14.329999923706055,0.8386159378510385,0.9360191232287918,0,0
2016-04-18,14.510000228881836,0.7688840988071437,0.9025921183444622,0,0
2016-04-19,14.09000015258789,0.6719844000364041,0.8564705746828507,0,0
2016-04-20,13.630000114440918,0.5517127310044554,0.7955190059471717,0,0
2016-04-21,13.239999771118164,0.4200843278111748,0.7204320703199724,0,0
2016-04-22,13.34000015258789,0.320146614112474,0.6403749790784727,0,0
2016-04-25,13.59000015258789,0.2581424610538061,0.5639284754735395,0,0
2016-04-26,14.180000305175781,0.2536874534672293,0.5018802710722775,0,0
2016-04-27,14.6899995803833,0.2879897406627645,0.45910216499037493,0,0
2016-04-28,15.350000381469727,0.3642324541856752,0.440128222829435,0,0
2016-04-29,14.890000343322754,0.38312081696043876,0.4287267416556358,0,0
2016-05-02,14.0,0.3225561642031227,0.4074926261651332,0,0
2016-05-03,13.449999809265137,0.2275547126200692,0.3715050434561204,0,0
2016-05-04,13.390000343322754,0.14574387762802843,0.326352810290502,0,0
2016-05-05,13.050000190734863,0.05286365140072391,0.2716549785125464,0,0
2016-05-06,10.220000267028809,-0.24626317105477824,0.16807134859908146,0,0
2016-05-09,9.850000381469727,-0.5073310351194458,0.03299087185537601,0,0
2016-05-10,10.0,-0.6941240526649128,-0.11243211304868175,0,0
2016-05-11,9.680000305175781,-0.8580886540022963,-0.2615634212394047,0,0
2016-05-12,9.279999732971191,-1.00868103797238,-0.41098694458599977,0,0
2016-05-13,9.359999656677246,-1.1087898230895146,-0.5505475202867027,0,0
2016-05-16,9.15999984741211,-1.1905412512213616,-0.6785462664736345,0,0
2016-05-17,9.180000305175781,-1.2394286156486807,-0.7907227363086438,0,0
2016-05-18,9.399999618530273,-1.2460563363922486,-0.8817894563253648,0,0
2016-05-19,9.600000381469727,-1.221094446069193,-0.9496504542741304,0,0
2016-05-20,9.390000343322754,-1.204373943063489,-1.0005951520320022,0,0
2016-05-23,9.460000038146973,-1.1719647534512365,-1.0348690723158491,0,0
2016-05-24,10.140000343322754,-1.0789721759523871,-1.0436896930431567,0,0
2016-05-25,10.0,-1.0049868827815729,-1.03594913099084,1,1
2016-05-26,9.75,-0.9555113752228817,-1.0198615798372483,0,1
2016-05-27,9.630000114440918,-0.9154321350978751,-0.9989756908893738,0,1
2016-05-31,9.529999732971191,-0.8815759844038134,-0.9754957495922617,0,1
2016-06-01,9.600000381469727,-0.839419962932471,-0.9482805922603036,0,1
2016-06-02,9.649999618530273,-0.7928371583910323,-0.9171919054864495,0,1
2016-06-03,9.460000038146973,-0.7624621394972237,-0.8862459522886044,0,1
2016-06-06,9.510000228881836,-0.7259864013366482,-0.8541940420982133,0,1
2016-06-07,9.569999694824219,-0.6843489123170148,-0.8202250161419736,0,1
2016-06-08,9.550000190734863,-0.6455235020173973,-0.7852847133170584,0,1
2016-06-09,9.34000015258789,-0.6245004798739533,-0.7531278666284374,0,1
2016-06-10,9.140000343322754,-0.6168670372827307,-0.7258757007592961,0,1
2016-06-13,8.920000076293945,-0.6214064749325559,-0.7049818555939481,0,1
2016-06-14,8.890000343322754,-0.6202746002236257,-0.6880404045198837,0,1
2016-06-15,9.0600004196167,-0.5987578877390654,-0.6701839011637201,0,1
2016-06-16,9.050000190734863,-0.5758743519113771,-0.6513219913132515,0,1
2016-06-17,9.039999961853027,-0.5521807241291299,-0.6314937378764273,0,1
2016-06-20,9.199999809265137,-0.5145611621229378,-0.6081072227257294,0,1
2016-06-21,9.350000381469727,-0.4672573438268621,-0.5799372469459559,0,1
2016-06-22,8.779999732971191,-0.4703412149129882,-0.5580180405393624,0,1
2016-06-23,9.130000114440918,-0.43947708103230454,-0.534309848637951,0,1
2016-06-24,8.770000457763672,-0.4390054150654841,-0.5152489619234576,0,1
2016-06-27,8.619999885559082,-0.44559882310135457,-0.501318934159037,0,1
2016-06-28,8.899999618530273,-0.42335038832718297,-0.4857252249926663,0,1
2016-06-29,9.300000190734863,-0.36918589505671484,-0.46241735900547604,0,1
2016-06-30,9.050000190734863,-0.3424850995307729,-0.43843090711053545,0,1
2016-07-01,9.270000457763672,-0.3001128298881408,-0.4107672916660566,0,1
2016-07-05,8.9399995803833,-0.2898199498179821,-0.3865778232964417,0,1
2016-07-06,9.0,-0.27366657782985193,-0.3639955742031238,0,1
2016-07-07,9.079999923706055,-0.25151033432038084,-0.3414985262265752,0,1
2016-07-08,9.300000190734863,-0.21373536059048703,-0.3159458930993576,0,1
2016-07-11,9.239999771118164,-0.1864902111066833,-0.29005475670082276,0,1
2016-07-12,9.399999618530273,-0.1502555311066498,-0.26209491158198817,0,1
2016-07-13,9.289999961853027,-0.12892912444718085,-0.2354617541550267,0,1
2016-07-14,9.369999885559082,-0.10436936321381474,-0.20924327596678433,0,1
2016-07-15,9.170000076293945,-0.0998923913260441,-0.1873730990386363,0,1
2016-07-18,9.270000457763672,-0.08726917903090659,-0.16735231503709036,0,1
2016-07-19,9.350000381469727,-0.07000291703359629,-0.14788243543639154,0,1
2016-07-20,9.579999923706055,-0.037329923016468314,-0.1257719329524069,0,1
2016-07-21,9.460000038146973,-0.020878651645750423,-0.10479327669107562,0,1
2016-07-22,9.729999542236328,0.013786876411321813,-0.08107724607059615,0,1
2016-07-25,9.850000381469727,0.05036207928478298,-0.05478938099952032,0,1
2016-07-26,10.100000381469727,0.09838695812541687,-0.02415411317453288,0,1
2016-07-27,10.130000114440918,0.13728520989711335,0.008133751439796364,0,1
2016-07-28,10.119999885559082,0.1653988053071913,0.03958676221327535,0,1
2016-07-29,10.069999694824219,0.18155162062333474,0.06797973389528723,0,1
2016-08-01,10.1899995803833,0.20171063636436237,0.09472591438910227,0,1
2016-08-02,10.050000190734863,0.2040379978263811,0.11658833107655805,0,1
2016-08-03,10.4399995803833,0.2346472722449171,0.14020011931022988,0,1
2016-08-04,11.319999694824219,0.32615429384167705,0.17739095421651932,0,1
2016-08-05,11.149999618530273,0.38056971158387576,0.2180267056899906,0,1
2016-08-08,11.260000228881836,0.42764087432636444,0.2599495394172654,0,1
2016-08-09,11.300000190734863,0.46283747030574673,0.3005271255949617,0,1
2016-08-10,11.069999694824219,0.46679103192286675,0.3337799068605427,0,1
2016-08-11,11.369999885559082,0.4885006349359511,0.3647240524756244,0,1
2016-08-12,11.65999984741211,0.5230765244537281,0.39639454687124515,0,1
2016-08-15,11.479999542236328,0.5298459118458982,0.42308481986617574,0,1
2016-08-16,11.640000343322754,0.5418750295549657,0.44684286180393373,0,1
2016-08-17,11.399999618530273,0.525978981001078,0.46267008564336265,0,1
2016-08-18,11.75,0.5354510077954622,0.4772262700737826,0,1
2016-08-19,11.800000190734863,0.5407587248263734,0.4899327610243008,0,1
2016-08-22,11.819999694824219,0.5403501020306383,0.5000162292255683,0,1
2016-08-23,12.390000343322754,0.5793422572471858,0.5158814348298918,0,1
2016-08-24,12.15999984741211,0.5849418577316996,0.5296935194102533,0,1
2016-08-25,12.3100004196167,0.5946288626435035,0.5426805880569034,0,1
2016-08-26,12.039999961853027,0.573903501056007,0.5489251706567242,0,1
2016-08-29,12.010000228881836,0.5487323302184617,0.5488866025690717,-1,0
2016-08-30,12.069999694824219,0.527544249720421,0.5446181319993416,0,0
2016-08-31,12.1899995803833,0.5145046419136179,0.5385954339821969,0,0
2016-09-01,12.0,0.4832684625254178,0.5275300396908411,0,0
2016-09-02,12.050000190734863,0.45727695870410656,0.5134794234934942,0,0
2016-09-06,11.829999923706055,0.41415223260016454,0.49361398531482825,0,0
2016-09-07,11.930000305175781,0.3836226088741448,0.4716157100266916,0,0
2016-09-08,11.779999732971191,0.34336576277192243,0.4459657205757378,0,0
2016-09-09,11.270000457763672,0.2672287957206123,0.4102183356047127,0,0
2016-09-12,11.329999923706055,0.2093182655906798,0.37003832160190614,0,0
2016-09-13,11.229999542236328,0.15358413587772723,0.3267474844570704,0,0
2016-09-14,11.279999732971191,0.11215616757574232,0.2838292210808048,0,0
2016-09-15,11.380000114440918,0.08639746309655116,0.2443428694839541,0,0
2016-09-16,11.369999885559082,0.06443381639325807,0.2083610588658149,0,0
2016-09-19,11.550000190734863,0.060850541281986636,0.17885895534904928,0,0
2016-09-20,11.65999984741211,0.06612457993223053,0.15631208026568552,0,0
2016-09-21,11.899999618530273,0.08864838591626523,0.14277934139580148,0,0
2016-09-22,11.680000305175781,0.08773520166560722,0.13177051344976262,0,0
2016-09-23,11.829999923706055,0.0979856940965309,0.12501354957911628,0,0
2016-09-26,11.550000190734863,0.08256389956355292,0.11652361957600363,0,0
2016-09-27,11.779999732971191,0.08788793969971742,0.1107964836007464,0,0
2016-09-28,11.829999923706055,0.09504624345818513,0.10764643557223416,0,0
2016-09-29,11.640000343322754,0.08441479134711294,0.10300010672720993,0,0
2016-09-30,11.65999984741211,0.07671871618634007,0.09774382861903597,0,0
2016-10-03,11.670000076293945,0.07061247936221982,0.09231755876767274,0,0
2016-10-04,11.630000114440918,0.06183280991501938,0.08622060899714207,0,0
2016-10-05,11.6899995803833,0.05903578629321515,0.08078364445635669,0,0
2016-10-06,11.520000457763672,0.042610429955557194,0.0731490015561968,0,0
2016-10-07,11.479999542236328,0.026065015860273988,0.06373220441701224,0,0
2016-10-10,11.470000267028809,0.012007384391742093,0.05338724041195822,0,0
2016-10-11,11.180000305175781,-0.0222771658170835,0.03825435916614988,0,0
2016-10-12,11.270000457763672,-0.041704910465796274,0.02226250523976065,0,0
2016-10-13,11.1899995803833,-0.06283264466289751,0.005243475259229019,0,0
2016-10-14,11.119999885559082,-0.08425369247095915,-0.012655958286808613,0,0
2016-10-17,10.930000305175781,-0.11523307032869567,-0.03317138069518603,0,0
2016-10-18,11.34000015258789,-0.10548492475041726,-0.04763408950623228,0,0
2016-10-19,11.300000190734863,-0.09983626149929314,-0.05807452390484446,0,0
2016-10-20,11.1899995803833,-0.1030479129231896,-0.06706920170851349,0,0
2016-10-21,11.319999694824219,-0.0940194493492097,-0.07245925123665273,0,0
2016-10-24,11.350000381469727,-0.0834812028924734,-0.07466364156781687,0,0
2016-10-25,11.069999694824219,-0.09660962636512593,-0.07905283852727868,0,0
2016-10-26,11.210000038146973,-0.09462634527248248,-0.08216753987631945,0,0
2016-10-27,11.149999618530273,-0.09678048791550609,-0.08509012948415678,0,0
2016-10-28,11.140000343322754,-0.09816295794678531,-0.0877046951766825,0,0
2016-10-31,11.199999809265137,-0.09334114136680682,-0.08883198441470737,0,0
2016-11-01,11.069999694824219,-0.09887002763286112,-0.09083959305833812,0,0
2016-11-02,11.779999732971191,-0.04543687248903616,-0.08175904894447773,1,1
2016-11-03,11.989999771118164,0.013696649512736414,-0.0626679092530349,0,1
2016-11-04,12.180000305175781,0.07502698257840557,-0.03512893088674682,0,1
2016-11-07,12.220000267028809,0.12541368512721185,-0.003020407683955083,0,1
2016-11-08,12.34000015258789,0.17303387104193213,0.03219044806122236,0,1
2016-11-09,12.0,0.18124871824967848,0.06200210209891358,0,1
2016-11-10,11.649999618530273,0.1576990812923551,0.08114149793760189,0,1
2016-11-11,11.880000114440918,0.15579898840650053,0.09607299603138161,0,1
2016-11-14,12.350000381469727,0.19002772339103302,0.1148639415033119,0,1
2016-11-15,12.029999732971191,0.18915243298995854,0.12972163980064122,0,1
2016-11-16,12.039999961853027,0.18710881993137285,0.14119907582678753,0,1
2016-11-17,12.220000267028809,0.19773440304842538,0.15250614127111511,0,1
2016-11-18,12.15999984741211,0.19901954833540003,0.1618088226839721,0,1
2016-11-21,12.220000267028809,0.20254475776515513,0.16995600970020872,0,1
2016-11-22,12.460000038146973,0.22214375250427132,0.18039355826102124,0,1
2016-11-23,12.430000305175781,0.23257439643603028,0.19082972589602304,0,1
2016-11-25,12.75,0.26362317407297375,0.20538841553141318,0,1
2016-11-28,12.529999732971191,0.2673950079107552,0.2177897340072816,0,1
2016-11-29,12.460000038146973,0.26171889058502273,0.22657556532282985,0,1
2016-11-30,12.9399995803833,0.2925798004303264,0.23977641234432917,0,1
2016-12-01,12.710000038146973,0.2950767913793868,0.25083648815134074,0,1
2016-12-02,13.0600004196167,0.32159068319313633,0.26498732715969986,0,1
2016-12-05,13.199999809265137,0.34986686674346146,0.2819632350764522,0,1
2016-12-06,13.270000457763672,0.37361758231988773,0.3002941045251393,0,1
2016-12-07,14.119999885559082,0.4557741647486857,0.3313901165698486,0,1
2016-12-08,13.9399995803833,0.5005888512558183,0.36522986350704256,0,1
2016-12-09,13.890000343322754,0.5260068134972506,0.3973852535050842,0,1
2016-12-12,13.850000381469727,0.5367359115899006,0.4252553851220475,0,1
2016-12-13,14.069999694824219,0.556575054333619,0.4515193189643618,0,1
2016-12-14,13.829999923706055,0.5466305256894017,0.4705415603093698,0,1
2016-12-15,14.130000114440918,0.5565414597653504,0.4877415402005659,0,1
2016-12-16,14.380000114440918,0.5779071037306629,0.5057746529065854,0,1
2016-12-19,14.359999656677246,0.5864652543237003,0.5219127731900084,0,1
2016-12-20,14.479999542236328,0.5960596337865045,0.5367421453093076,0,1
2016-12-21,14.380000114440918,0.5888067330424978,0.5471550628559457,0,1
2016-12-22,14.050000190734863,0.5500894324711556,0.5477419367789877,0,1
2016-12-23,14.069999694824219,0.5150819416663062,0.5412099377564514,-1,0
2016-12-27,14.0,0.47620051946381103,0.5282080540979234,0,0
2016-12-28,13.949999809265137,0.43632246099053695,0.5098309354764461,0,0
2016-12-29,13.729999542236328,0.38255675329561356,0.4843760990402796,0,0
2016-12-30,13.630000114440918,0.32809583988376545,0.4531200472089768,0,0
2017-01-03,13.8100004196167,0.29604704785279523,0.4217054473377405,0,0
2017-01-04,14.25,0.3026635215018114,0.3978970621705547,0,0
2017-01-05,14.5600004196167,0.32912758964067024,0.38414316766457784,0,0
2017-01-06,15.0,0.3812104860234502,0.38355663133635237,0,0
2017-01-09,15.0600004196167,0.4224582532896548,0.3913369557270129,1,1
2017-01-10,14.90999984741211,0.4379946833845825,0.4006685012585268,0,1
2017-01-11,14.899999618530273,0.44437796866628076,0.4094103947400776,0,1
2017-01-12,14.739999771118164,0.43155146111716824,0.41383860801549577,0,1
2017-01-13,14.75,0.4173819767531164,0.4145472817630199,0,1
2017-01-17,14.6899995803833,0.3967376808659502,0.410985361583606,-1,0
2017-01-18,14.640000343322754,0.372053604711736,0.403199010209232,0,0
2017-01-19,14.729999542236328,0.3556537249633731,0.3936899531600602,0,0
2017-01-20,14.890000343322754,0.35151537909376174,0.3852550383468005,0,0
2017-01-23,14.609999656677246,0.32193097494392653,0.3725902256662258,0,0
2017-01-24,14.65999984741211,0.2990722008687001,0.35788662070672067,0,0
2017-01-25,14.600000381469727,0.27296839254804617,0.3409029750749858,0,0
2017-01-26,14.40999984741211,0.2342492022005107,0.3195722205000908,0,0
2017-01-27,14.529999732971191,0.2108167880731049,0.2978211340146936,0,0
2017-01-30,14.449999809265137,0.18367382824091472,0.27499167285993786,0,0
2017-01-31,14.619999885559082,0.1738760871281375,0.2547685557135778,0,0
2017-02-01,14.359999656677246,0.14347754136398194,0.23251035284365867,0,0
2017-02-02,14.359999656677246,0.11802594520843002,0.20961347131661295,0,0
2017-02-03,14.279999732971191,0.09035845065749193,0.18576246718478878,0,0
2017-02-06,14.399999618530273,0.07722455319742139,0.1640548843873153,0,0
2017-02-07,14.399999618530273,0.06605441070651175,0.14445478965115457,0,0
2017-02-08,14.470000267028809,0.06213421506586769,0.1279906747340972,0,0
2017-02-09,14.729999542236328,0.07909543741449987,0.11821162727017774,0,0
2017-02-10,14.609999656677246,0.08191013143319381,0.11095132810278097,0,0
2017-02-13,14.5,0.0744070258561127,0.10364246765344731,0,0
2017-02-14,14.329999923706055,0.05411932137362996,0.09373783839748386,0,0
2017-02-15,14.3100004196167,0.03601224977055395,0.08219272067209787,0,0
2017-02-16,13.890000343322754,-0.01208887793929847,0.06333640094981861,0,0
2017-02-17,14.470000267028809,-0.0033693814854043325,0.04999524446277403,0,0
2017-02-21,14.630000114440918,0.016264050931409813,0.04324900575650119,0,0
2017-02-22,15.039999961853027,0.06416756500103027,0.04743271760540701,1,1
2017-02-23,17.149999618530273,0.2692866148474842,0.09180349705382244,0,1
2017-02-24,17.43000030517578,0.44925986691147024,0.163294771025352,0,1
2017-02-27,17.93000030517578,0.6250308208999318,0.25564198100026797,0,1
2017-02-28,17.31999969482422,0.7069592310805124,0.3459054310163169,0,1
2017-03-01,17.219999313354492,0.7551144025739163,0.4277472253278368,0,1
2017-03-02,16.989999771118164,0.7658899791202778,0.49537577608632505,0,1
2017-03-03,16.889999389648438,0.7576270530593554,0.5478260314809311,0,1
2017-03-06,16.860000610351562,0.7401262590442439,0.5862860769935937,0,1
2017-03-07,16.760000228881836,0.7100030850514099,0.611029478605157,0,1
2017-03-08,16.829999923706055,0.6838951256976884,0.6256026080236633,0,1
2017-03-09,17.06999969482422,0.6747917760288686,0.6354404416247044,0,1
2017-03-10,16.90999984741211,0.6472060666539967,0.6377935666305629,0,1
2017-03-13,16.93000030517578,0.6198132417898279,0.6341975016624158,-1,0
2017-03-14,16.770000457763672,0.5785247075096436,0.6230629428318615,0,0
2017-03-15,16.950000762939453,0.5539422653097361,0.6092388073274364,0,0
2017-03-16,17.209999084472656,0.5491103916251667,0.5972131241869825,0,0
2017-03-17,17.280000686645508,0.544651240716572,0.5867007474929004,0,0
2017-03-20,17.239999771118164,0.5317597959943612,0.5757125571931925,0,0
2017-03-21,16.510000228881836,0.4573661388285437,0.5520432735202627,0,0
2017-03-22,16.40999984741211,0.38589112185684016,0.5188128431875783,0,0
2017-03-23,16.610000610351562,0.34144903412937566,0.48334008137593776,0,0
2017-03-24,16.59000015258789,0.30114309943150275,0.4469006849870508,0,0
2017-03-27,17.25,0.3187821059497331,0.4212769691795873,0,0
2017-03-28,17.229999542236328,0.3273735177768877,0.4024962788990474,0,0
2017-03-29,17.219999313354492,0.329576189493892,0.38791226101801635,0,0
2017-03-30,17.31999969482422,0.3355233138396265,0.3774344715823384,0,0
2017-03-31,17.280000686645508,0.33316831016644954,0.36858123929916065,0,0
2017-04-03,17.030000686645508,0.3075834120160543,0.3563816738425394,0,0
2017-04-04,17.040000915527344,0.2848307788800639,0.3420714948500443,0,0
2017-04-05,16.75,0.24062473083823122,0.3217821420476817,0,0
2017-04-06,17.0,0.22319122048251572,0.3020639577346485,0,0
2017-04-07,16.690000534057617,0.18225969547926724,0.27810310528357224,0,0
2017-04-10,16.989999771118164,0.17204536636213064,0.25689155749928394,0,0
2017-04-11,16.920000076293945,0.15649803465917245,0.23681285293126164,0,0
2017-04-12,17.299999237060547,0.17284694675180745,0.22401967169537082,0,0
2017-04-13,16.920000076293945,0.15337283432161541,0.20989030422061977,0,0
2017-04-17,17.079999923706055,0.1491310208513852,0.19773844754677286,0,0
2017-04-18,16.979999542236328,0.1361309254984775,0.18541694313711382,0,0
2017-04-19,17.200000762939453,0.14194427095615225,0.17672240870092154,0,0
2017-04-20,17.709999084472656,0.18556491460277869,0.17849090988129296,1,1
2017-04-21,17.489999771118164,0.20007612990330514,0.1828079538856954,0,1
2017-04-24,17.850000381469727,0.23788324323058774,0.19382301175467387,0,1
2017-04-25,18.219999313354492,0.29430886512475496,0.2139201824286901,0,1
2017-04-26,18.079999923706055,0.32399498378640956,0.23593514270023402,0,1
2017-04-27,18.229999542236328,0.35552686987090354,0.2598534881343679,0,1
2017-04-28,18.239999771118164,0.3769774898208844,0.28327828847167125,0,1
2017-05-01,18.610000610351562,0.41900322778526444,0.31042327633438993,0,1
2017-05-02,18.809999465942383,0.46310873486676485,0.34096036804086494,0,1
2017-05-03,18.280000686645508,0.45010763426172673,0.36278982128503734,0,1
2017-05-04,19.899999618530273,0.5640228390746636,0.4030364248429626,0,1
2017-05-05,19.780000686645508,0.6372724683467048,0.4498836335437111,0,1
2017-05-08,19.559999465942383,0.6698494597903988,0.4938767987930487,0,1
2017-05-09,19.799999237060547,0.706884412494567,0.5364783215333524,0,1
2017-05-10,19.950000762939453,0.7398106719483479,0.5771447916163515,0,1
2017-05-11,19.709999084472656,0.7380312749823297,0.6093220882895471,0,1
2017-05-12,20.079999923706055,0.7577422841930144,0.6390061274702407,0,1
2017-05-15,20.25,0.7781114025189311,0.6668271824799787,0,1
2017-05-16,20.34000015258789,0.7923822463993062,0.6919381952638443,0,1
2017-05-17,19.559999465942383,0.732310832882014,0.7000127227874782,0,1
2017-05-18,19.68000030517578,0.6864736290351559,0.6973049040370137,-1,0
2017-05-19,19.90999984741211,0.6610857703701747,0.690061077303646,0,0
2017-05-22,20.950000762939453,0.7166242929354567,0.6953737204300081,1,1
2017-05-23,21.639999389648438,0.8070133472988807,0.7177016458037826,0,1
2017-05-24,21.920000076293945,0.8909704862926731,0.7523554139015607,0,1
