Date,Close,trend_aroon_up,trend_aroon_down,aroon_signal,aroon_position,macd,signal,macd_signal,macd_position,RSI,rsi_signal,rsi_position
2020-07-17,120.7300033569336,72.0,4.0,0,1,8.323127006519456,9.15706941596502,0,0,62.01184159902133,0,0
2020-07-20,128.38999938964844,68.0,4.0,0,1,8.4306052715623,9.011776587084476,0,0,67.76432612158507,0,0
2020-07-21,126.98999786376952,64.0,4.0,0,1,8.307055582319904,8.87083238613156,0,0,65.80305373073153,0,0
2020-07-22,129.17999267578125,60.0,4.0,0,1,8.290290533503367,8.754724015605921,0,0,67.39287589616858,0,0
2020-07-23,122.93000030517578,56.00000000000001,8.0,0,1,7.684104388387936,8.540600090162325,0,0,58.96740263231135,0,0
2020-07-24,121.41000366210938,52.0,4.0,0,1,7.000350788769268,8.232550229883714,0,0,57.097807485258514,0,0
2020-07-27,125.75,48.0,12.0,0,1,6.731080858315508,7.932256355570073,0,0,60.90886314764769,0,0
2020-07-28,123.51000213623048,44.0,8.0,0,1,6.264717626140012,7.598748609684061,0,0,58.04298030233424,0,0
2020-07-29,128.5500030517578,40.0,4.0,0,1,6.229991889051547,7.324997265557559,0,0,62.3369690407261,0,0
2020-07-30,129.1300048828125,36.0,12.0,0,1,6.178056008749536,7.095609014195954,0,0,62.8086857150224,0,0
2020-07-31,129.85000610351562,32.0,8.0,0,1,6.124396302372432,6.901366471831251,0,0,63.421155258757295,0,0
2020-08-03,134.8000030517578,100.0,4.0,0,1,6.407433083248748,6.802579794114751,0,0,67.39640846758829,0,0
2020-08-04,136.8300018310547,100.0,4.0,0,1,6.718103591021688,6.7856845534961385,0,0,68.88960136869477,0,0
2020-08-05,146.5500030517578,100.0,8.0,0,1,7.660331538181694,6.96061395043325,1,1,74.83302533320607,0,0
2020-08-06,154.0,100.0,4.0,0,1,8.90554884264624,7.349600928875848,0,1,78.26105149474452,0,0
2020-08-07,147.22000122070312,96.0,24.0,0,1,9.238804106283991,7.727441564357477,0,1,69.04390170236721,0,0
2020-08-10,139.33999633789062,92.0,20.0,0,1,8.766011640063198,7.935155579498621,0,1,60.173597787720645,0,0
2020-08-11,138.25,88.0,16.0,0,1,8.208741348804182,7.989872733359734,0,1,59.04362132786753,0,0
2020-08-12,139.02000427246094,84.0,12.0,0,1,7.740011503041984,7.939900487296184,-1,0,59.62049037571629,0,0
2020-08-13,143.19000244140625,80.0,8.0,0,1,7.617217187183542,7.875363827273657,0,0,62.68568838210221,0,0
2020-08-14,141.9600067138672,76.0,4.0,0,1,7.336085603192373,7.767508182457401,0,0,61.20974238475592,0,0
2020-08-17,152.47999572753906,72.0,12.0,0,1,7.87142510282905,7.788291566531731,1,1,68.12291021835985,0,0
2020-08-18,151.0399932861328,68.0,8.0,0,1,8.086275796929897,7.847888412611364,0,1,66.37902486410644,0,0
2020-08-19,150.3699951171875,64.0,4.0,0,1,8.10900767430752,7.900112264950596,0,1,65.5383743689071,0,0
2020-08-20,155.86000061035156,100.0,4.0,0,1,8.472356362028904,8.014561084366258,0,1,69.00251066387828,0,0
2020-08-21,155.10000610351562,96.0,20.0,0,1,8.599853847737904,8.131619637040588,0,1,67.98371644811394,0,0
2020-08-24,151.7899932861328,92.0,16.0,0,1,8.337694401277219,8.172834589887914,0,1,63.580695443932846,0,0
2020-08-25,155.0,88.0,12.0,0,1,8.293351274799988,8.19693792687033,0,1,65.88804509880228,0,0
2020-08-26,153.74000549316406,84.0,8.0,0,1,8.06358600109104,8.170267541714471,-1,0,64.16951202414982,0,0
2020-08-27,155.61000061035156,80.0,4.0,0,1,7.940851154956903,8.12438426436296,0,0,65.6034255782132,0,0
2020-08-28,155.92999267578125,100.0,8.0,0,1,7.779723777536162,8.0554521669976,0,0,65.85523834970617,0,0
2020-08-31,159.55999755859375,100.0,4.0,0,1,7.854399597530175,8.015241653104116,0,0,68.65833046630003,0,0
2020-09-01,166.66000366210938,100.0,4.0,0,1,8.38977972005631,8.090149266494556,1,1,73.27897531388898,0,0
2020-09-02,162.8800048828125,96.0,4.0,0,1,8.412088691549599,8.154537151505565,0,1,67.56765000944516,0,0
2020-09-03,152.86000061035156,92.0,4.0,0,1,7.534386391736348,8.030506999551722,-1,0,55.27032946903526,0,0
2020-09-04,146.38999938964844,88.0,4.0,0,1,6.244740488046091,7.673353697250596,0,0,49.0611965843671,0,0
2020-09-08,139.11000061035156,84.0,4.0,0,1,4.582428376116411,7.05516863302376,0,0,43.18277087247802,0,0
2020-09-09,144.2100067138672,80.0,20.0,0,1,3.634663779573145,6.371067662333638,0,0,47.89301001411549,0,0
2020-09-10,141.07000732421875,76.0,16.0,0,1,2.600208218097805,5.616895773486472,0,0,45.39761395135477,0,0
2020-09-11,137.4499969482422,72.0,100.0,0,1,1.4713295776264204,4.787782534314462,0,0,42.63930800472175,0,0
2020-09-14,144.39999389648438,68.0,96.0,0,1,1.1245289226710042,4.05513181198577,0,0,49.04093468213746,0,0
2020-09-15,154.5,64.0,92.0,0,1,1.6457023559901245,3.573245920786641,0,0,56.61809218387799,0,0
2020-09-16,151.0500030517578,60.0,88.0,0,1,1.7600612454146471,3.210608985712242,0,0,53.68183577131219,0,0
2020-09-17,145.63999938964844,56.00000000000001,84.0,0,1,1.398033744192503,2.848093937408295,0,0,49.359000965964185,0,0
2020-09-18,145.00999450683594,52.0,80.0,0,1,1.0482051557833645,2.488116181083309,0,0,48.86551500684461,0,0
2020-09-21,151.1199951171875,48.0,76.0,0,1,1.2495850265930528,2.2404099501852577,0,0,53.70021404582496,0,0
2020-09-22,155.58999633789062,44.0,72.0,0,1,1.7497022874077857,2.1422684176297637,0,0,56.9100485026974,0,0
2020-09-23,149.58999633789062,40.0,68.0,0,1,1.6429599443149812,2.042406722966807,0,0,51.7263061304737,0,0
2020-09-24,152.30999755859375,36.0,64.0,0,1,1.7575868675397714,1.9854427518814,0,0,53.78159078193013,0,0
2020-09-25,157.72000122070312,32.0,60.0,0,1,2.25893204974983,2.040140611455086,1,1,57.64425466594915,0,0
2020-09-28,160.75999450683594,28.000000000000004,56.00000000000001,0,1,2.868487630719841,2.205810015308037,0,1,59.68325428072622,0,0
2020-09-29,164.80999755859375,24.0,52.0,0,1,3.6364475158853793,2.4919375154235057,0,1,62.28792402201856,0,0
2020-09-30,162.5500030517578,20.0,48.0,0,1,4.016400029177589,2.7968300181743224,0,1,59.96001685190127,0,0
2020-10-01,168.49000549316406,100.0,44.0,0,1,4.742159030311569,3.185895820601772,0,1,63.79045769829116,0,0
2020-10-02,169.61000061035156,100.0,40.0,0,1,5.346076273821126,3.617931911245643,0,1,64.4804379573049,0,0
2020-10-05,180.9199981689453,100.0,36.0,0,1,6.660528890660061,4.226451307128527,0,1,70.57754247574759,0,0
2020-10-06,175.33999633789062,96.0,32.0,0,1,7.169338870143065,4.815028819731435,0,1,64.67861243548492,0,0
2020-10-07,180.17999267578125,92.0,28.000000000000004,0,1,7.872373873955553,5.426497830576259,0,1,67.23655970025922,0,0
2020-10-08,183.5,100.0,24.0,0,1,8.598315001108688,6.060861264682745,0,1,68.90031158579706,0,0
2020-10-09,187.27999877929688,100.0,20.0,0,1,9.37062416288353,6.722813844322903,0,1,70.7231995449069,0,0
2020-10-12,185.1699981689453,96.0,16.0,0,1,9.70060281173457,7.318371637805237,0,1,68.31605418141123,0,0
2020-10-13,190.47000122070312,100.0,12.0,0,1,10.271377178219808,7.908972745888152,0,1,70.98726018816785,0,0
2020-10-14,187.4900054931641,96.0,8.0,0,1,10.363791883916292,8.39993657349378,0,1,67.53940092704872,0,0
2020-10-15,188.6000061035156,92.0,4.0,0,1,10.406637734687564,8.801276805732538,0,1,68.15975239089194,0,0
2020-10-16,186.3500061035156,88.0,4.0,0,1,10.142125079483408,9.069446460482713,0,1,65.43012712917675,0,0
2020-10-19,186.9600067138672,84.0,16.0,0,1,9.867967064072474,9.229150581200663,0,1,65.82966385894566,0,0
2020-10-20,185.7400054931641,80.0,12.0,0,1,9.44339339833465,9.271999144627465,0,1,64.23078041346213,0,0
2020-10-21,177.82000732421875,76.0,8.0,0,1,8.371338468415246,9.09186700938502,-1,0,54.907360683837005,0,0
2020-10-22,175.92999267578125,72.0,4.0,0,1,7.285239124376062,8.730541432383228,0,0,52.93275094444447,0,0
2020-10-23,176.77000427246094,68.0,12.0,0,1,6.418293393888206,8.268091824684223,0,0,53.72920812744751,0,0
2020-10-26,169.88999938964844,64.0,8.0,0,1,5.117087165459509,7.637890892839281,0,0,46.75129706045082,0,0
2020-10-27,171.02000427246094,60.0,4.0,0,1,4.1294520521803975,6.9362031247075056,0,0,47.94703691233443,0,0
2020-10-28,167.1300048828125,56.00000000000001,4.0,0,1,2.998291233745533,6.148620746515111,0,0,44.2622290444001,0,0
2020-10-29,169.86000061035156,52.0,4.0,0,1,2.2956630011715333,5.378029197446397,0,0,47.32193709209324,0,0
2020-10-30,154.8800048828125,48.0,100.0,0,1,0.524023980277974,4.407228154012712,0,0,35.73117290538019,0,0
2020-11-02,155.22999572753906,44.0,96.0,0,1,-0.8420645753188296,3.357369608146404,0,0,36.12482389239886,0,0
2020-11-03,158.2100067138672,40.0,92.0,0,1,-1.6650440250928114,2.3528868814985606,0,0,39.52152747321142,0,0
2020-11-04,171.2899932861328,36.0,88.0,0,1,-1.2474359013436072,1.632822324930127,0,0,51.66988318203404,0,0
2020-11-05,175.22999572753906,32.0,84.0,0,1,-0.5917320665978423,1.1879114466245333,0,0,54.62648593926118,0,0
2020-11-06,198.0800018310547,100.0,80.0,0,1,1.751531904114188,1.300635538122464,1,1,67.17002732010724,0,0
2020-11-09,184.0800018310547,96.0,76.0,0,1,2.450652885109463,1.530639007519864,0,1,56.80782007251385,0,0
2020-11-10,172.0,92.0,72.0,0,1,2.006822705518971,1.6258757471196854,0,1,49.68537700457757,0,0
2020-11-11,183.4199981689453,88.0,68.0,0,1,2.547219738342364,1.810144545364221,0,1,55.38080435933684,0,0
2020-11-12,178.50999450683594,84.0,64.0,0,1,2.549898378040382,1.9580953118994533,0,1,52.62273022218353,0,0
2020-11-13,177.19000244140625,80.0,60.0,0,1,2.417639844059636,2.05000421833149,0,1,51.874772467140765,0,0
2020-11-16,179.16000366210938,76.0,56.00000000000001,0,1,2.44361812884236,2.1287270004336643,0,1,52.949619569341806,0,0
2020-11-17,187.8999938964844,72.0,52.0,0,1,3.1333311840058684,2.329647837148105,0,1,57.4862409608325,0,0
2020-11-18,185.5399932861328,68.0,48.0,0,1,3.44973502544201,2.553665274806886,0,1,55.91837198339567,0,0
2020-11-19,191.66000366210935,64.0,44.0,0,1,4.14652250926116,2.872236721697741,0,1,59.0383265758413,0,0
2020-11-20,195.97000122070312,60.0,40.0,0,1,4.989002280354754,3.295589833429144,0,1,61.12507348130177,0,0
2020-11-23,207.77999877929688,100.0,36.0,0,1,6.534318119585322,3.94333549066038,0,1,66.2054532769337,0,0
2020-11-24,202.8999938964844,96.0,32.0,0,1,7.281282354888248,4.610924863505954,0,1,62.56691876244325,0,0
2020-11-25,212.9199981689453,100.0,28.000000000000004,0,1,8.582849747816027,5.405309840367969,0,1,66.62304765973838,0,0
2020-11-27,212.5200042724609,96.0,24.0,0,1,9.472877682181604,6.218823408730696,0,1,66.31413732618587,0,0
2020-11-30,210.9600067138672,92.0,20.0,0,1,9.93779574366647,6.962617875717851,0,1,65.04738125211705,0,0
2020-12-01,203.0,88.0,16.0,0,1,9.553810262029373,7.4808563529801555,0,1,58.868059746766434,0,0
2020-12-02,202.0,84.0,12.0,0,1,9.06431952556693,7.797548987497511,0,1,58.12106798853305,0,0
2020-12-03,205.52999877929688,80.0,8.0,0,1,8.85911364291988,8.009861918581985,0,1,60.048285563750106,0,0
2020-12-04,208.1499938964844,76.0,4.0,0,1,8.806383702696593,8.169166275404907,0,1,61.465688611649554,0,0
2020-12-07,212.5800018310547,72.0,4.0,0,1,9.018104368781394,8.338953894080204,0,1,63.80402468926504,0,0
2020-12-08,213.00999450683597,100.0,4.0,0,1,9.115513373397022,8.494265789943569,0,1,64.03217169935246,0,0
2020-12-09,207.0399932861328,96.0,4.0,0,1,8.611711061704767,8.517754844295808,0,1,58.51728364074558,0,0
2020-12-10,217.25,100.0,16.0,0,1,8.933328463488522,8.600869568134351,0,1,64.19663352726552,0,0
2020-12-11,216.58999633789065,96.0,12.0,0,1,9.03085373157262,8.686866400822005,0,1,63.5905547833729,0,0
2020-12-14,215.8600006103516,92.0,8.0,0,1,8.946113427942237,8.738715806246052,0,1,62.883404851596936,0,0
2020-12-15,219.9900054931641,100.0,4.0,0,1,9.107230520559398,8.812418749108721,0,1,65.23862123593337,0,0
2020-12-16,227.0800018310547,100.0,12.0,0,1,9.695259511580502,8.988986901603077,0,1,68.88838961807453,0,0
2020-12-17,230.7400054931641,100.0,8.0,0,1,10.337444802245898,9.258678481731645,0,1,70.60421678251649,0,0
2020-12-18,235.4499969482422,100.0,4.0,0,1,11.098501601294856,9.626643105644286,0,1,72.69145890145114,0,0
2020-12-21,233.5,96.0,4.0,0,1,11.412737210361826,9.983861926587794,0,1,70.46079654571218,0,0
2020-12-22,241.5800018310547,100.0,8.0,0,1,12.173432067688026,10.421775954807842,0,1,74.01855144097247,0,0
2020-12-23,230.67999267578125,96.0,4.0,0,1,11.76117309659486,10.689655383165244,0,1,62.99582348270598,0,0
2020-12-24,228.27999877929688,92.0,4.0,0,1,11.112695209020616,10.77426334833632,0,1,60.84721555135353,0,0
2020-12-28,223.33999633789065,88.0,4.0,0,1,10.083913817914125,10.63619344225188,-1,0,56.570254829031725,0,0
2020-12-29,214.0,84.0,28.000000000000004,0,1,8.417901181769167,10.192534990155336,0,0,49.48761292873615,0,0
2020-12-30,221.0399932861328,80.0,24.0,0,1,7.578285034603311,9.669684999044932,0,0,54.14754869169135,0,0
2020-12-31,217.63999938964844,76.0,20.0,0,1,6.562879308932111,9.048323861022368,0,0,51.66842695642677,0,0
2021-01-04,221.16000366210935,72.0,16.0,0,1,5.973340926691662,8.433327274156227,0,0,54.01577588886455,0,0
2021-01-05,229.75,68.0,12.0,0,1,6.128621492612012,7.972386117847384,0,0,59.220769700585215,0,0
2021-01-06,226.88999938964844,64.0,8.0,0,1,5.952290018446234,7.568366897967155,0,0,56.91101675514008,0,0
2021-01-07,239.47999572753903,60.0,4.0,0,1,6.750636405886553,7.404820799551035,0,0,63.63490347306809,0,0
2021-01-08,241.4499969482422,56.00000000000001,4.0,0,1,7.456342232388664,7.415125086118561,1,1,64.56663776668984,0,0
2021-01-11,225.5,52.0,16.0,0,1,6.651908667738354,7.26248180244252,-1,0,52.77632615926135,0,0
2021-01-12,227.5200042724609,48.0,12.0,0,1,6.1069891653996535,7.031383275033947,0,0,53.92387048305889,0,0
2021-01-13,230.9199981689453,44.0,8.0,0,1,5.881687197584341,6.801444059544026,0,0,55.86777982726807,0,0
2021-01-14,232.7899932861328,40.0,4.0,0,1,5.7873141871617975,6.598618085067581,0,0,56.94370892269728,0,0
2021-01-15,227.75,36.0,52.0,0,1,5.245372173980712,6.327968902850207,0,0,53.18053131013265,0,0
2021-01-19,227.25999450683597,32.0,48.0,0,1,4.721908652244792,6.006756852729124,0,0,52.81508580083538,0,0
2021-01-20,226.6499938964844,28.000000000000004,44.0,0,1,4.209315717269845,5.647268625637269,0,0,52.33296122307658,0,0
2021-01-21,219.6199951171875,24.0,40.0,0,1,3.198944532633078,5.157603807036431,0,0,47.00727008717598,0,0
2021-01-22,222.8800048828125,20.0,36.0,0,1,2.630945727880544,4.652272191205253,0,0,49.57019728678469,0,0
2021-01-25,216.63999938964844,16.0,32.0,0,1,1.65817191583767,4.053452136131737,0,0,45.07633904450877,0,0
2021-01-26,209.1699981689453,12.0,100.0,-1,0,0.2812331119777411,3.299008331300938,0,0,40.35936555014873,0,0
2021-01-27,202.4600067138672,8.0,100.0,0,0,-1.3360400055481705,2.3719986639311164,0,0,36.6494173069562,0,0
2021-01-28,219.91000366210935,4.0,96.0,0,0,-1.1958862526895755,1.658421680606978,0,0,49.61953135785897,0,0
2021-01-29,215.9600067138672,44.0,92.0,0,0,-1.3875503196523198,1.0492272805551186,0,0,47.26079039193631,0,0
2021-02-01,221.94000244140625,40.0,88.0,0,0,-1.0448652392108784,0.6304087766019193,0,0,51.05421686162735,0,0
2021-02-02,227.6300048828125,36.0,84.0,0,0,-0.3105691524939971,0.4422131907827361,0,0,54.41410487863555,0,0
2021-02-03,227.94000244140625,32.0,80.0,0,0,0.293002448924085,0.4123710424110059,0,0,54.5969674768791,0,0
2021-02-04,237.72000122070312,28.000000000000004,76.0,0,0,1.5427179657747558,0.6384404270837559,1,1,60.04269379410772,0,0
2021-02-05,240.3800048828125,24.0,72.0,0,0,2.716453002270214,1.0540429421210475,0,1,61.398818613422414,0,0
2021-02-08,259.9700012207031,100.0,68.0,0,0,5.167824000811805,1.8767991538591997,0,1,69.58569395976552,0,0
2021-02-09,258.1199951171875,96.0,64.0,0,0,6.881942398809684,2.8778278028492963,0,1,68.11645277125322,0,0
2021-02-10,257.489990234375,92.0,60.0,0,0,8.096229159879272,3.921508074255292,0,1,67.59305646334218,0,0
2021-02-11,265.92999267578125,100.0,56.00000000000001,0,0,9.628605259634211,5.062927511331076,0,1,70.82707125946378,0,0
2021-02-12,272.75,100.0,52.0,0,0,11.26350329801656,6.303042668668173,0,1,73.15808275534569,0,0
2021-02-16,276.0199890136719,100.0,48.0,0,0,12.67690113205046,7.577814361344631,0,1,74.22165160477672,0,0
2021-02-17,270.94000244140625,96.0,44.0,0,0,13.234556903582302,8.709162869792166,0,1,69.6073285541335,0,0
2021-02-18,270.8500061035156,92.0,40.0,0,0,13.513466339753222,9.670023563784378,0,1,69.52486453641589,0,0
2021-02-19,276.57000732421875,100.0,36.0,0,0,14.034281906042878,10.542875232236078,0,1,71.81072344858173,0,0
2021-02-22,268.0799865722656,96.0,32.0,0,0,13.605126840660546,11.15532555392097,0,1,64.12272858220044,0,0
2021-02-23,256.5899963378906,92.0,28.000000000000004,1,1,12.197269641500212,11.36371437143682,0,1,55.467854712241824,0,0
2021-02-24,237.32000732421875,88.0,24.0,0,1,9.418040294725586,10.974579556094575,-1,0,44.59625145335619,0,0
2021-02-25,227.1100006103516,84.0,20.0,0,1,6.318779840223556,10.04341961292037,0,0,40.11045969058301,0,0
2021-02-26,230.02999877929688,80.0,16.0,0,1,4.051509767236411,8.845037643783579,0,0,41.91008756048922,0,0
2021-03-01,241.0,76.0,12.0,0,1,3.10408733145087,7.696847581317038,0,0,48.20679217808021,0,0
2021-03-02,252.1999969482422,72.0,8.0,0,1,3.219877631690053,6.801453591391642,0,0,53.72224067861916,0,0
2021-03-03,234.1999969482422,68.0,4.0,0,1,1.8380053298069183,5.808763939074697,0,0,45.36166317062805,0,0
2021-03-04,218.41000366210935,64.0,8.0,0,1,-0.5252046882808656,4.541970213603585,0,0,39.54740543795442,0,0
2021-03-05,216.44000244140625,60.0,4.0,0,1,-2.527888364636169,3.127998497955634,0,0,38.87786479035514,0,0
2021-03-08,201.8699951171875,56.00000000000001,100.0,0,1,-5.230414468958884,1.4563159045727303,0,0,34.25828448253715,0,0
2021-03-09,225.08999633789065,52.0,96.0,0,1,-5.4358645733270805,0.0778798089927683,0,0,45.394202437696414,0,0
2021-03-10,226.72999572753903,48.0,92.0,0,1,-5.404056418050118,-1.0185074364158089,0,0,46.08879505042148,0,0
2021-03-11,241.72000122070312,44.0,88.0,0,1,-4.121766896164189,-1.639159328365485,0,0,52.08781334461968,0,0
2021-03-12,242.1100006103516,40.0,84.0,0,1,-3.039041343419342,-1.9191357313762565,0,0,52.23672957097785,0,0
2021-03-15,251.22999572753903,36.0,80.0,0,1,-1.428598164901473,-1.8210282180813,1,1,55.70391253613921,0,0
2021-03-16,243.3600006103516,32.0,76.0,0,1,-0.7783804911956338,-1.6124986727041668,0,1,52.1835995515499,0,0
2021-03-17,246.47000122070312,28.000000000000004,72.0,-1,0,-0.0119890401308282,-1.2923967461894992,0,1,53.435925129481454,0,0
2021-03-18,224.3000030517578,24.0,68.0,0,0,-1.1799501328007125,-1.2699074235117418,0,1,44.49055935995483,0,0
2021-03-19,224.83999633789065,20.0,64.0,0,0,-2.0384962522915657,-1.4236251892677068,-1,0,44.73324057310328,0,0
2021-03-22,226.1300048828125,16.0,60.0,0,0,-2.5850089548357857,-1.6559019423813226,0,0,45.34794272197093,0,0
2021-03-23,223.1999969482422,12.0,56.00000000000001,0,0,-3.217462457822336,-1.9682140454695247,0,0,44.14689089850852,0,0
2021-03-24,213.50999450683597,8.0,52.0,0,0,-4.449299870498635,-2.464431210475347,0,0,40.34152643779445,0,0
2021-03-25,208.47000122070312,4.0,48.0,0,0,-5.765761126953635,-3.124697193771005,0,0,38.48346096852541,0,0
2021-03-26,213.6000061035156,4.0,44.0,0,0,-6.32223880301791,-3.764205515620386,0,0,41.439991190229975,0,0
2021-03-29,207.17999267578125,4.0,40.0,0,0,-7.198315104106712,-4.451027433317652,0,0,38.919089323502256,0,0
2021-03-30,212.8300018310547,20.0,36.0,0,0,-7.351954608480895,-5.0312128683503,0,0,42.24871807335232,0,0
2021-03-31,227.0500030517578,16.0,32.0,0,0,-6.25418540930508,-5.275807376541256,0,0,49.683017717411154,0,0
2021-04-01,229.50999450683597,12.0,28.000000000000004,0,0,-5.126598423114899,-5.245965585855985,1,1,50.86148918383657,0,0
2021-04-05,229.9499969482422,8.0,24.0,0,0,-4.149638641764085,-5.026700197037605,0,1,51.08217670667535,0,0
2021-04-06,236.5,4.0,20.0,0,0,-2.814417616442853,-4.584243680918655,0,1,54.36766257733201,0,0
2021-04-07,245.1199951171875,36.0,16.0,0,0,-1.048596204162635,-3.877114185567451,0,1,58.33379013499572,0,0
2021-04-08,258.3699951171875,100.0,12.0,1,1,1.4038119815744494,-2.820928952139071,0,1,63.5745306908697,0,0
2021-04-09,261.6499938964844,100.0,8.0,0,1,3.570868873231717,-1.5425693870649135,0,1,64.75629984027168,0,0
2021-04-12,265.20001220703125,100.0,4.0,0,1,5.511204150747801,-0.1318146795023707,0,1,66.04049331709079,0,0
2021-04-13,273.2300109863281,100.0,60.0,0,1,7.609173810389535,1.416383018476011,0,1,68.80901319613261,0,0
2021-04-14,258.3999938964844,96.0,56.00000000000001,0,1,7.983146695415996,2.729735753864008,0,1,59.20875224548434,0,0
2021-04-15,263.0799865722656,92.0,52.0,0,1,8.558502112858974,3.8954890256630015,0,1,61.05535574712706,0,0
2021-04-16,256.1000061035156,88.0,48.0,0,1,8.354938802945526,4.787378981119506,0,1,56.91687064523587,0,0
2021-04-19,245.3300018310547,84.0,44.0,0,1,7.241093261444433,5.278121837184491,0,1,51.1551363324414,0,0
2021-04-20,245.5,80.0,40.0,0,1,6.299463779313072,5.482390225610208,0,1,51.2390431953916,0,0
2021-04-21,245.25,76.0,36.0,0,1,5.469988102095471,5.4799098009072615,-1,0,51.10002228745691,0,0
2021-04-22,245.1100006103516,72.0,32.0,0,1,4.746609906786716,5.333249822083153,0,0,51.01654641215603,0,0
2021-04-23,246.42999267578125,68.0,28.000000000000004,0,1,4.2310667002197135,5.112813197710466,0,0,51.81578155682658,0,0
2021-04-26,255.7700042724609,64.0,24.0,0,1,4.524005948368483,4.995051747842069,0,0,57.14416980417195,0,0
2021-04-27,253.7899932861328,60.0,20.0,0,1,4.544011537628478,4.904843705799351,0,0,55.737022144875695,0,0
2021-04-28,254.1999969482422,56.00000000000001,16.0,0,1,4.540608669922023,4.831996698623885,0,0,55.97875455914132,0,0
2021-04-29,247.75999450683597,52.0,12.0,0,1,3.9724653888441424,4.660090436667937,0,0,51.24477047984144,0,0
2021-04-30,244.82000732421875,48.0,8.0,0,1,3.247539733672994,4.377580296068948,0,0,49.19923959976022,0,0
2021-05-03,243.67999267578125,44.0,4.0,0,1,2.5516276987356434,4.012389776602287,0,0,48.39258979954717,0,0
2021-05-04,231.19000244140625,40.0,4.0,0,1,0.9809665962706616,3.4061051405359626,0,0,40.5485722393413,0,0
2021-05-05,231.8699951171875,36.0,4.0,0,1,-0.2065430180913665,2.6835755088104967,0,0,41.108253729877816,0,0
2021-05-06,223.9600067138672,32.0,100.0,0,1,-1.7655705029066553,1.7937463064670665,0,0,36.77166492115256,0,0
2021-05-07,233.3500061035156,28.000000000000004,96.0,-1,0,-2.217850541090172,0.9914269369556188,0,0,44.2855029844679,0,0
2021-05-10,216.42999267578125,24.0,100.0,0,0,-3.896671009217471,0.0138073477210008,0,0,35.98675471216909,0,0
2021-05-11,220.6499938964844,20.0,96.0,0,0,-4.830941409554924,-0.9551424037341842,0,0,39.05429766359944,0,0
2021-05-12,206.6699981689453,16.0,100.0,0,0,-6.623079514471385,-2.0887298258816247,0,0,33.35231450705788,0,0
2021-05-13,197.1300048828125,12.0,100.0,0,0,-8.712724736140501,-3.4135288079334,0,0,30.12050966008816,0,0
2021-05-14,207.8500061035156,8.0,96.0,0,0,-9.39546406045605,-4.6099158584379305,0,0,37.45459574853764,0,0
2021-05-17,202.9199981689453,4.0,92.0,0,0,-10.216579958213655,-5.731248678393076,0,0,35.60391504179529,0,0
2021-05-18,203.16000366210935,8.0,88.0,0,0,-10.724330380555216,-6.729865018825504,0,0,35.770302469299736,0,0
2021-05-19,200.1100006103516,4.0,84.0,0,0,-11.243231036027936,-7.632538222265991,0,0,34.54862765969959,0,0
2021-05-20,204.91000366210935,4.0,80.0,0,0,-11.138742918254875,-8.333779161463768,0,0,38.12991869983605,0,0
2021-05-21,200.00999450683597,24.0,76.0,0,0,-11.320825688303472,-8.93118846683171,0,0,35.9664129821371,0,0
2021-05-24,210.9499969482422,20.0,72.0,0,0,-10.461764123205969,-9.23730359810656,0,0,43.653539347090486,0,0
2021-05-25,216.1999969482422,16.0,68.0,0,0,-9.250684388463412,-9.23997975617793,0,0,46.94514564140234,0,0
2021-05-26,222.33999633789065,12.0,64.0,0,0,-7.706611318610925,-8.93330606866453,1,1,50.581174880141255,0,0
2021-05-27,220.8999938964844,8.0,60.0,0,0,-6.523914819680755,-8.451427818867776,0,1,49.72054249845834,0,0
2021-05-28,222.5200042724609,4.0,56.00000000000001,0,0,-5.39372254899169,-7.839886764892559,0,1,50.73608234082969,0,0
2021-06-01,221.9499969482422,8.0,52.0,0,0,-4.492248020338309,-7.17035901598171,0,1,50.35072869957465,0,0
2021-06-02,220.41000366210935,4.0,48.0,0,0,-3.8576193153544978,-6.507811075856267,0,1,49.26210305506156,0,0
2021-06-03,211.42999267578125,4.0,44.0,0,0,-4.0327957725773445,-6.012808015200483,0,1,43.37316914692183,0,0
2021-06-04,213.69000244140625,4.0,40.0,0,0,-3.94379881875534,-5.599006175911455,0,1,45.15028697057088,0,0
2021-06-07,216.9499969482422,4.0,36.0,0,0,-3.569071742494714,-5.193019289228107,0,1,47.69997529786321,0,0
2021-06-08,214.1199951171875,16.0,32.0,0,0,-3.460564102403197,-4.846528251863125,0,1,45.71337474733124,0,0
2021-06-09,210.2100067138672,12.0,28.000000000000004,0,0,-3.648022272939357,-4.606827056078371,0,1,43.04591556232166,0,0
2021-06-10,217.13999938964844,8.0,24.0,0,0,-3.200498378021422,-4.325561320466981,0,1,48.75359877903952,0,0
2021-06-11,219.33999633789065,4.0,20.0,0,0,-2.637902995784117,-3.9880296555304087,0,1,50.45122431925931,0,0
2021-06-14,230.9499969482422,100.0,16.0,1,1,-1.240907670461496,-3.4386052585166262,0,1,58.30163538570723,0,0
2021-06-15,227.75,96.0,12.0,0,1,-0.3875246773139906,-2.8283891422760994,0,1,55.68294777618012,0,0
2021-06-16,225.1100006103516,92.0,8.0,0,1,0.0748982255768169,-2.247731668705516,0,1,53.54611816170726,0,0
2021-06-17,236.1300048828125,100.0,4.0,0,1,1.3154304905955314,-1.5350992368453067,0,1,60.38076906286707,0,0
